"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 28 03:33:51 GMT 2022","Mon Nov 28 03:35:34 GMT 2022","102965","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Mon Nov 28 03:24:50 GMT 2022","Mon Nov 28 03:25:07 GMT 2022","16634","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Mon Nov 28 03:45:56 GMT 2022","Mon Nov 28 03:46:11 GMT 2022","14654","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Mon Nov 28 03:28:14 GMT 2022","Mon Nov 28 03:28:45 GMT 2022","31287","","","","","","корзина emk24 -- @1.4 ",""
"passed","Mon Nov 28 03:25:57 GMT 2022","Mon Nov 28 03:26:08 GMT 2022","11127","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Mon Nov 28 03:26:31 GMT 2022","Mon Nov 28 03:27:01 GMT 2022","30144","","","","","","корзина emk24 -- @1.1 ",""
"passed","Mon Nov 28 03:25:07 GMT 2022","Mon Nov 28 03:25:19 GMT 2022","12151","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Mon Nov 28 03:27:33 GMT 2022","Mon Nov 28 03:28:14 GMT 2022","40970","","","","","","корзина emk24 -- @1.3 ",""
"passed","Mon Nov 28 03:30:14 GMT 2022","Mon Nov 28 03:30:26 GMT 2022","11845","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Mon Nov 28 03:43:55 GMT 2022","Mon Nov 28 03:45:41 GMT 2022","105442","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Mon Nov 28 03:29:06 GMT 2022","Mon Nov 28 03:29:27 GMT 2022","21327","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Mon Nov 28 03:30:26 GMT 2022","Mon Nov 28 03:32:08 GMT 2022","102329","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Mon Nov 28 03:32:08 GMT 2022","Mon Nov 28 03:33:51 GMT 2022","102986","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Mon Nov 28 03:52:48 GMT 2022","Mon Nov 28 04:10:09 GMT 2022","1040746","","","","","","emk24 -- @1.4 ",""
"passed","Mon Nov 28 03:29:27 GMT 2022","Mon Nov 28 03:29:52 GMT 2022","24654","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Mon Nov 28 03:50:53 GMT 2022","Mon Nov 28 03:52:48 GMT 2022","114937","","","","","","emk24 -- @1.3 ",""
"passed","Mon Nov 28 03:25:46 GMT 2022","Mon Nov 28 03:25:57 GMT 2022","10605","","","","","","railws.com заказать звонок",""
"passed","Mon Nov 28 03:21:24 GMT 2022","Mon Nov 28 03:21:37 GMT 2022","13097","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"broken","Mon Nov 28 03:46:11 GMT 2022","Mon Nov 28 03:46:46 GMT 2022","35074","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Mon Nov 28 03:37:53 GMT 2022","Mon Nov 28 03:39:40 GMT 2022","107411","","","","","","контакты emk24 -- @1.4 ",""
"broken","Mon Nov 28 03:40:54 GMT 2022","Mon Nov 28 03:41:35 GMT 2022","40806","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"broken","Mon Nov 28 03:48:03 GMT 2022","Mon Nov 28 03:48:36 GMT 2022","33104","","","","","","Заказ сплава emk24 -- @1.4 ",""
"broken","Mon Nov 28 03:39:40 GMT 2022","Mon Nov 28 03:40:16 GMT 2022","36136","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Mon Nov 28 03:35:50 GMT 2022","Mon Nov 28 03:36:06 GMT 2022","16590","","","","","","контакты emk24 -- @1.2 ",""
"broken","Mon Nov 28 03:47:21 GMT 2022","Mon Nov 28 03:48:03 GMT 2022","42759","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Mon Nov 28 03:25:19 GMT 2022","Mon Nov 28 03:25:36 GMT 2022","17003","","","","","","emkmet_ru секция 2",""
"passed","Mon Nov 28 03:21:02 GMT 2022","Mon Nov 28 03:21:14 GMT 2022","12641","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Mon Nov 28 03:48:59 GMT 2022","Mon Nov 28 03:50:53 GMT 2022","113928","","","","","","emk24 -- @1.2 ",""
"passed","Mon Nov 28 03:21:14 GMT 2022","Mon Nov 28 03:21:24 GMT 2022","9249","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Mon Nov 28 03:35:34 GMT 2022","Mon Nov 28 03:35:50 GMT 2022","15719","","","","","","контакты emk24 -- @1.1 ",""
"passed","Mon Nov 28 03:29:52 GMT 2022","Mon Nov 28 03:30:14 GMT 2022","21718","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"broken","Mon Nov 28 03:40:16 GMT 2022","Mon Nov 28 03:40:54 GMT 2022","37766","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Mon Nov 28 03:26:08 GMT 2022","Mon Nov 28 03:26:19 GMT 2022","11264","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Mon Nov 28 03:36:06 GMT 2022","Mon Nov 28 03:37:53 GMT 2022","106419","","","","","","контакты emk24 -- @1.3 ",""
"passed","Mon Nov 28 03:28:45 GMT 2022","Mon Nov 28 03:29:06 GMT 2022","21073","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Mon Nov 28 03:42:11 GMT 2022","Mon Nov 28 03:43:55 GMT 2022","103802","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Mon Nov 28 03:27:01 GMT 2022","Mon Nov 28 03:27:33 GMT 2022","31874","","","","","","корзина emk24 -- @1.2 ",""
"passed","Mon Nov 28 03:26:19 GMT 2022","Mon Nov 28 03:26:31 GMT 2022","11257","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Mon Nov 28 03:45:41 GMT 2022","Mon Nov 28 03:45:56 GMT 2022","15701","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"broken","Mon Nov 28 03:41:35 GMT 2022","Mon Nov 28 03:42:11 GMT 2022","36563","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Mon Nov 28 03:48:36 GMT 2022","Mon Nov 28 03:48:59 GMT 2022","22929","","","","","","emk24 -- @1.1 ",""
"passed","Mon Nov 28 03:21:37 GMT 2022","Mon Nov 28 03:24:50 GMT 2022","193432","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"broken","Mon Nov 28 03:46:46 GMT 2022","Mon Nov 28 03:47:21 GMT 2022","34605","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Mon Nov 28 03:25:36 GMT 2022","Mon Nov 28 03:25:46 GMT 2022","10552","","","","","","emkmet_ru секция 3",""
