"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 17 03:12:41 GMT 2023","Tue Jan 17 03:14:35 GMT 2023","114672","","","","","","emk24 -- @1.3 ",""
"passed","Tue Jan 17 03:01:08 GMT 2023","Tue Jan 17 03:01:23 GMT 2023","14993","","","","","","контакты emk24 -- @1.1 ",""
"passed","Tue Jan 17 02:45:57 GMT 2023","Tue Jan 17 02:46:20 GMT 2023","22226","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Tue Jan 17 02:41:05 GMT 2023","Tue Jan 17 02:45:57 GMT 2023","292424","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Tue Jan 17 02:38:01 GMT 2023","Tue Jan 17 02:38:12 GMT 2023","11391","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Tue Jan 17 02:36:27 GMT 2023","Tue Jan 17 02:36:40 GMT 2023","13370","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Tue Jan 17 03:10:46 GMT 2023","Tue Jan 17 03:12:41 GMT 2023","114534","","","","","","emk24 -- @1.2 ",""
"passed","Tue Jan 17 02:46:20 GMT 2023","Tue Jan 17 02:48:11 GMT 2023","111269","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Tue Jan 17 03:08:54 GMT 2023","Tue Jan 17 03:10:46 GMT 2023","112321","","","","","","emk24 -- @1.1 ",""
"passed","Tue Jan 17 02:36:17 GMT 2023","Tue Jan 17 02:36:27 GMT 2023","9443","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Tue Jan 17 03:07:43 GMT 2023","Tue Jan 17 03:08:00 GMT 2023","16204","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Tue Jan 17 02:39:34 GMT 2023","Tue Jan 17 02:40:13 GMT 2023","38987","","","","","","корзина emk24 -- @1.3 ",""
"passed","Tue Jan 17 02:37:10 GMT 2023","Tue Jan 17 02:37:23 GMT 2023","12217","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Tue Jan 17 02:37:23 GMT 2023","Tue Jan 17 02:37:39 GMT 2023","16621","","","","","","emkmet_ru секция 2",""
"passed","Tue Jan 17 02:36:40 GMT 2023","Tue Jan 17 02:36:53 GMT 2023","13310","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Tue Jan 17 02:49:54 GMT 2023","Tue Jan 17 02:57:40 GMT 2023","465761","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Tue Jan 17 03:03:09 GMT 2023","Tue Jan 17 03:04:58 GMT 2023","108946","","","","","","контакты emk24 -- @1.3 ",""
"passed","Tue Jan 17 02:48:11 GMT 2023","Tue Jan 17 02:49:54 GMT 2023","103224","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Tue Jan 17 02:38:12 GMT 2023","Tue Jan 17 02:38:24 GMT 2023","11321","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Tue Jan 17 03:01:23 GMT 2023","Tue Jan 17 03:03:09 GMT 2023","106095","","","","","","контакты emk24 -- @1.2 ",""
"passed","Tue Jan 17 03:08:18 GMT 2023","Tue Jan 17 03:08:36 GMT 2023","18365","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Tue Jan 17 02:38:24 GMT 2023","Tue Jan 17 02:38:35 GMT 2023","11417","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Tue Jan 17 03:14:35 GMT 2023","Tue Jan 17 03:16:30 GMT 2023","114337","","","","","","emk24 -- @1.4 ",""
"passed","Tue Jan 17 02:40:13 GMT 2023","Tue Jan 17 02:40:45 GMT 2023","32250","","","","","","корзина emk24 -- @1.4 ",""
"passed","Tue Jan 17 03:04:58 GMT 2023","Tue Jan 17 03:06:45 GMT 2023","107292","","","","","","контакты emk24 -- @1.4 ",""
"passed","Tue Jan 17 02:39:03 GMT 2023","Tue Jan 17 02:39:34 GMT 2023","31221","","","","","","корзина emk24 -- @1.2 ",""
"passed","Tue Jan 17 02:37:39 GMT 2023","Tue Jan 17 02:37:50 GMT 2023","10844","","","","","","emkmet_ru секция 3",""
"passed","Tue Jan 17 03:07:29 GMT 2023","Tue Jan 17 03:07:43 GMT 2023","14492","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Tue Jan 17 03:07:14 GMT 2023","Tue Jan 17 03:07:29 GMT 2023","15155","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Tue Jan 17 02:38:35 GMT 2023","Tue Jan 17 02:39:03 GMT 2023","27577","","","","","","корзина emk24 -- @1.1 ",""
"passed","Tue Jan 17 03:08:00 GMT 2023","Tue Jan 17 03:08:18 GMT 2023","17933","","","","","","Заказ сплава emk24 -- @1.2 ",""
