"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 20 02:49:01 GMT 2023","Fri Jan 20 02:49:32 GMT 2023","31644","","","","","","корзина emk24 -- @1.2 ",""
"passed","Fri Jan 20 02:48:09 GMT 2023","Fri Jan 20 02:48:21 GMT 2023","11271","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Fri Jan 20 03:11:02 GMT 2023","Fri Jan 20 03:12:48 GMT 2023","105498","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Fri Jan 20 03:09:00 GMT 2023","Fri Jan 20 03:10:47 GMT 2023","107287","","","","","","контакты emk24 -- @1.4 ",""
"passed","Fri Jan 20 02:58:15 GMT 2023","Fri Jan 20 02:58:28 GMT 2023","13058","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Fri Jan 20 02:50:46 GMT 2023","Fri Jan 20 02:52:36 GMT 2023","110342","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Fri Jan 20 02:45:47 GMT 2023","Fri Jan 20 02:47:36 GMT 2023","108362","","","","","","emkmet_ru секция 2",""
"passed","Fri Jan 20 03:13:23 GMT 2023","Fri Jan 20 03:13:40 GMT 2023","16995","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Fri Jan 20 03:27:46 GMT 2023","Fri Jan 20 03:29:40 GMT 2023","114200","","","","","","emk24 -- @1.4 ",""
"passed","Fri Jan 20 03:22:02 GMT 2023","Fri Jan 20 03:23:56 GMT 2023","113903","","","","","","emk24 -- @1.1 ",""
"passed","Fri Jan 20 02:41:29 GMT 2023","Fri Jan 20 02:41:41 GMT 2023","11815","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Fri Jan 20 02:49:32 GMT 2023","Fri Jan 20 02:50:14 GMT 2023","41886","","","","","","корзина emk24 -- @1.3 ",""
"passed","Fri Jan 20 03:23:56 GMT 2023","Fri Jan 20 03:25:51 GMT 2023","114776","","","","","","emk24 -- @1.2 ",""
"passed","Fri Jan 20 02:47:47 GMT 2023","Fri Jan 20 02:47:58 GMT 2023","10805","","","","","","railws.com заказать звонок",""
"passed","Fri Jan 20 02:45:35 GMT 2023","Fri Jan 20 02:45:47 GMT 2023","12620","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Fri Jan 20 03:25:51 GMT 2023","Fri Jan 20 03:27:46 GMT 2023","115021","","","","","","emk24 -- @1.3 ",""
"passed","Fri Jan 20 03:12:48 GMT 2023","Fri Jan 20 03:13:08 GMT 2023","20499","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Fri Jan 20 02:47:58 GMT 2023","Fri Jan 20 02:48:09 GMT 2023","11334","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Fri Jan 20 03:13:56 GMT 2023","Fri Jan 20 03:14:13 GMT 2023","17039","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Fri Jan 20 03:03:39 GMT 2023","Fri Jan 20 03:05:24 GMT 2023","105325","","","","","","контакты emk24 -- @1.1 ",""
"passed","Fri Jan 20 03:13:40 GMT 2023","Fri Jan 20 03:13:56 GMT 2023","16100","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Fri Jan 20 02:57:53 GMT 2023","Fri Jan 20 02:58:15 GMT 2023","22048","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Fri Jan 20 03:00:11 GMT 2023","Fri Jan 20 03:01:55 GMT 2023","104380","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Fri Jan 20 02:54:28 GMT 2023","Fri Jan 20 02:57:53 GMT 2023","205553","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Fri Jan 20 03:05:24 GMT 2023","Fri Jan 20 03:07:12 GMT 2023","107132","","","","","","контакты emk24 -- @1.2 ",""
"passed","Fri Jan 20 03:07:12 GMT 2023","Fri Jan 20 03:09:00 GMT 2023","108571","","","","","","контакты emk24 -- @1.3 ",""
"passed","Fri Jan 20 02:50:14 GMT 2023","Fri Jan 20 02:50:46 GMT 2023","31427","","","","","","корзина emk24 -- @1.4 ",""
"passed","Fri Jan 20 02:41:41 GMT 2023","Fri Jan 20 02:41:50 GMT 2023","9151","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Fri Jan 20 03:10:47 GMT 2023","Fri Jan 20 03:11:02 GMT 2023","14707","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Fri Jan 20 02:52:36 GMT 2023","Fri Jan 20 02:54:28 GMT 2023","111573","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Fri Jan 20 02:43:34 GMT 2023","Fri Jan 20 02:43:48 GMT 2023","13658","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Fri Jan 20 02:48:21 GMT 2023","Fri Jan 20 02:48:32 GMT 2023","11400","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Fri Jan 20 02:47:36 GMT 2023","Fri Jan 20 02:47:47 GMT 2023","11393","","","","","","emkmet_ru секция 3",""
"passed","Fri Jan 20 02:43:48 GMT 2023","Fri Jan 20 02:45:35 GMT 2023","107105","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Fri Jan 20 03:01:55 GMT 2023","Fri Jan 20 03:03:39 GMT 2023","103994","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Fri Jan 20 02:48:32 GMT 2023","Fri Jan 20 02:49:01 GMT 2023","28776","","","","","","корзина emk24 -- @1.1 ",""
"passed","Fri Jan 20 02:58:28 GMT 2023","Fri Jan 20 03:00:11 GMT 2023","102456","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Fri Jan 20 03:13:08 GMT 2023","Fri Jan 20 03:13:23 GMT 2023","14920","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Fri Jan 20 02:41:50 GMT 2023","Fri Jan 20 02:43:34 GMT 2023","103767","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Fri Jan 20 03:14:13 GMT 2023","Fri Jan 20 03:22:02 GMT 2023","468634","","","","","","Заказ сплава emk24 -- @1.4 ",""
