"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Dec 01 16:56:59 GMT 2022","Thu Dec 01 16:57:14 GMT 2022","14897","","","","","","корзина emk24 -- @1.1 ",""
"broken","Thu Dec 01 16:57:14 GMT 2022","Thu Dec 01 16:57:34 GMT 2022","20164","","","","","","корзина emk24 -- @1.2 ",""
"passed","Thu Dec 01 16:48:33 GMT 2022","Thu Dec 01 16:49:16 GMT 2022","42984","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Thu Dec 01 16:56:13 GMT 2022","Thu Dec 01 16:56:24 GMT 2022","11742","","","","","","railws.com заказать звонок",""
"broken","Thu Dec 01 16:52:18 GMT 2022","Thu Dec 01 16:52:56 GMT 2022","37292","","","","","","emkmet_ru секция 2",""
"passed","Thu Dec 01 16:47:11 GMT 2022","Thu Dec 01 16:47:50 GMT 2022","38964","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Thu Dec 01 16:56:24 GMT 2022","Thu Dec 01 16:56:36 GMT 2022","11329","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Thu Dec 01 16:47:50 GMT 2022","Thu Dec 01 16:48:33 GMT 2022","43155","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"broken","Thu Dec 01 16:49:16 GMT 2022","Thu Dec 01 16:51:08 GMT 2022","111746","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Thu Dec 01 16:46:30 GMT 2022","Thu Dec 01 16:47:11 GMT 2022","41020","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Thu Dec 01 16:56:36 GMT 2022","Thu Dec 01 16:56:47 GMT 2022","11540","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Thu Dec 01 16:56:47 GMT 2022","Thu Dec 01 16:56:59 GMT 2022","11584","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Thu Dec 01 16:52:56 GMT 2022","Thu Dec 01 16:56:13 GMT 2022","197152","","","","","","emkmet_ru секция 3",""
"broken","Thu Dec 01 16:51:08 GMT 2022","Thu Dec 01 16:52:18 GMT 2022","70737","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
