"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 04 02:41:40 GMT 2023","Wed Jan 04 02:41:51 GMT 2023","11396","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Wed Jan 04 02:36:45 GMT 2023","Wed Jan 04 02:37:04 GMT 2023","18239","","","","","","emkmet_ru секция 2",""
"passed","Wed Jan 04 02:37:38 GMT 2023","Wed Jan 04 02:37:49 GMT 2023","11624","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Wed Jan 04 02:37:15 GMT 2023","Wed Jan 04 02:37:26 GMT 2023","11156","","","","","","railws.com заказать звонок",""
"passed","Wed Jan 04 02:56:39 GMT 2023","Wed Jan 04 02:56:56 GMT 2023","16950","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Wed Jan 04 02:42:04 GMT 2023","Wed Jan 04 02:43:47 GMT 2023","102962","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Wed Jan 04 02:57:32 GMT 2023","Wed Jan 04 02:57:50 GMT 2023","17323","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Wed Jan 04 02:41:19 GMT 2023","Wed Jan 04 02:41:40 GMT 2023","20916","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Wed Jan 04 02:40:17 GMT 2023","Wed Jan 04 02:40:36 GMT 2023","18832","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Wed Jan 04 02:37:04 GMT 2023","Wed Jan 04 02:37:15 GMT 2023","11067","","","","","","emkmet_ru секция 3",""
"passed","Wed Jan 04 02:39:45 GMT 2023","Wed Jan 04 02:40:17 GMT 2023","31635","","","","","","корзина emk24 -- @1.4 ",""
"passed","Wed Jan 04 02:38:01 GMT 2023","Wed Jan 04 02:38:31 GMT 2023","30561","","","","","","корзина emk24 -- @1.1 ",""
"passed","Wed Jan 04 03:01:36 GMT 2023","Wed Jan 04 03:03:32 GMT 2023","115845","","","","","","emk24 -- @1.3 ",""
"passed","Wed Jan 04 03:03:32 GMT 2023","Wed Jan 04 03:05:25 GMT 2023","113392","","","","","","emk24 -- @1.4 ",""
"passed","Wed Jan 04 02:36:16 GMT 2023","Wed Jan 04 02:36:33 GMT 2023","17339","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Wed Jan 04 02:36:02 GMT 2023","Wed Jan 04 02:36:16 GMT 2023","13582","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Wed Jan 04 02:40:56 GMT 2023","Wed Jan 04 02:41:19 GMT 2023","22485","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Wed Jan 04 02:38:31 GMT 2023","Wed Jan 04 02:39:03 GMT 2023","31582","","","","","","корзина emk24 -- @1.2 ",""
"passed","Wed Jan 04 02:47:17 GMT 2023","Wed Jan 04 02:49:04 GMT 2023","107000","","","","","","контакты emk24 -- @1.2 ",""
"passed","Wed Jan 04 02:45:31 GMT 2023","Wed Jan 04 02:47:17 GMT 2023","106116","","","","","","контакты emk24 -- @1.1 ",""
"passed","Wed Jan 04 02:54:25 GMT 2023","Wed Jan 04 02:56:09 GMT 2023","104665","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Wed Jan 04 02:56:24 GMT 2023","Wed Jan 04 02:56:39 GMT 2023","15034","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Wed Jan 04 02:59:42 GMT 2023","Wed Jan 04 03:01:36 GMT 2023","114244","","","","","","emk24 -- @1.2 ",""
"passed","Wed Jan 04 02:43:47 GMT 2023","Wed Jan 04 02:45:31 GMT 2023","104419","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Wed Jan 04 02:36:33 GMT 2023","Wed Jan 04 02:36:45 GMT 2023","12654","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Wed Jan 04 02:57:15 GMT 2023","Wed Jan 04 02:57:32 GMT 2023","17821","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Wed Jan 04 02:52:40 GMT 2023","Wed Jan 04 02:54:25 GMT 2023","105140","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Wed Jan 04 02:37:49 GMT 2023","Wed Jan 04 02:38:01 GMT 2023","11569","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Wed Jan 04 02:40:36 GMT 2023","Wed Jan 04 02:40:56 GMT 2023","20403","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Wed Jan 04 02:37:26 GMT 2023","Wed Jan 04 02:37:38 GMT 2023","11533","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Wed Jan 04 02:56:56 GMT 2023","Wed Jan 04 02:57:15 GMT 2023","18298","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Wed Jan 04 02:39:03 GMT 2023","Wed Jan 04 02:39:45 GMT 2023","42444","","","","","","корзина emk24 -- @1.3 ",""
"passed","Wed Jan 04 02:49:04 GMT 2023","Wed Jan 04 02:50:52 GMT 2023","108445","","","","","","контакты emk24 -- @1.3 ",""
"passed","Wed Jan 04 02:35:48 GMT 2023","Wed Jan 04 02:36:02 GMT 2023","13578","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Wed Jan 04 02:35:39 GMT 2023","Wed Jan 04 02:35:48 GMT 2023","9350","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Wed Jan 04 02:57:50 GMT 2023","Wed Jan 04 02:59:42 GMT 2023","112020","","","","","","emk24 -- @1.1 ",""
"passed","Wed Jan 04 02:56:09 GMT 2023","Wed Jan 04 02:56:24 GMT 2023","14764","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Wed Jan 04 02:50:52 GMT 2023","Wed Jan 04 02:52:40 GMT 2023","107185","","","","","","контакты emk24 -- @1.4 ",""
"passed","Wed Jan 04 02:41:51 GMT 2023","Wed Jan 04 02:42:04 GMT 2023","12574","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Wed Jan 04 02:35:27 GMT 2023","Wed Jan 04 02:35:39 GMT 2023","12459","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
