"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 03:18:26 GMT 2022","Tue Nov 29 03:18:42 GMT 2022","16201","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Tue Nov 29 03:27:09 GMT 2022","Tue Nov 29 03:28:53 GMT 2022","104282","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Tue Nov 29 03:17:59 GMT 2022","Tue Nov 29 03:18:13 GMT 2022","13148","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Tue Nov 29 03:25:27 GMT 2022","Tue Nov 29 03:27:09 GMT 2022","102547","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Tue Nov 29 03:17:50 GMT 2022","Tue Nov 29 03:17:59 GMT 2022","8917","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Tue Nov 29 03:18:54 GMT 2022","Tue Nov 29 03:19:12 GMT 2022","17829","","","","","","emkmet_ru секция 2",""
"passed","Tue Nov 29 03:40:09 GMT 2022","Tue Nov 29 03:40:22 GMT 2022","12957","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Tue Nov 29 03:35:53 GMT 2022","Tue Nov 29 03:37:42 GMT 2022","108662","","","","","","контакты emk24 -- @1.4 ",""
"passed","Tue Nov 29 03:19:12 GMT 2022","Tue Nov 29 03:19:22 GMT 2022","10546","","","","","","emkmet_ru секция 3",""
"passed","Tue Nov 29 03:43:21 GMT 2022","Tue Nov 29 03:43:43 GMT 2022","22111","","","","","","emk24 -- @1.1 ",""
"broken","Tue Nov 29 03:38:16 GMT 2022","Tue Nov 29 03:38:54 GMT 2022","38081","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Tue Nov 29 03:30:51 GMT 2022","Tue Nov 29 03:34:06 GMT 2022","194398","","","","","","контакты emk24 -- @1.2 ",""
"passed","Tue Nov 29 03:18:13 GMT 2022","Tue Nov 29 03:18:26 GMT 2022","13065","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Tue Nov 29 03:21:26 GMT 2022","Tue Nov 29 03:21:37 GMT 2022","11112","","","","","","railws.com оставить заявку -- @1.3 ",""
"broken","Tue Nov 29 03:42:12 GMT 2022","Tue Nov 29 03:42:51 GMT 2022","38787","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Tue Nov 29 03:28:53 GMT 2022","Tue Nov 29 03:30:36 GMT 2022","102442","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Tue Nov 29 03:23:15 GMT 2022","Tue Nov 29 03:23:44 GMT 2022","29644","","","","","","корзина emk24 -- @1.4 ",""
"broken","Tue Nov 29 03:42:51 GMT 2022","Tue Nov 29 03:43:21 GMT 2022","30719","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Tue Nov 29 03:25:15 GMT 2022","Tue Nov 29 03:25:27 GMT 2022","11684","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Tue Nov 29 03:43:43 GMT 2022","Tue Nov 29 03:44:06 GMT 2022","22885","","","","","","emk24 -- @1.2 ",""
"passed","Tue Nov 29 03:30:36 GMT 2022","Tue Nov 29 03:30:51 GMT 2022","15561","","","","","","контакты emk24 -- @1.1 ",""
"passed","Tue Nov 29 03:40:22 GMT 2022","Tue Nov 29 03:40:35 GMT 2022","13437","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Tue Nov 29 03:22:05 GMT 2022","Tue Nov 29 03:22:34 GMT 2022","29058","","","","","","корзина emk24 -- @1.2 ",""
"passed","Tue Nov 29 03:40:35 GMT 2022","Tue Nov 29 03:40:50 GMT 2022","14287","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Tue Nov 29 03:19:33 GMT 2022","Tue Nov 29 03:21:14 GMT 2022","101369","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Tue Nov 29 03:40:50 GMT 2022","Tue Nov 29 03:41:04 GMT 2022","14371","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"broken","Tue Nov 29 03:37:42 GMT 2022","Tue Nov 29 03:38:16 GMT 2022","34404","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Tue Nov 29 03:44:06 GMT 2022","Tue Nov 29 03:46:02 GMT 2022","115504","","","","","","emk24 -- @1.3 ",""
"broken","Tue Nov 29 03:39:35 GMT 2022","Tue Nov 29 03:40:09 GMT 2022","34016","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Tue Nov 29 03:17:39 GMT 2022","Tue Nov 29 03:17:50 GMT 2022","11211","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Tue Nov 29 03:23:44 GMT 2022","Tue Nov 29 03:24:05 GMT 2022","20651","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Tue Nov 29 03:34:06 GMT 2022","Tue Nov 29 03:35:53 GMT 2022","107286","","","","","","контакты emk24 -- @1.3 ",""
"broken","Tue Nov 29 03:38:54 GMT 2022","Tue Nov 29 03:39:35 GMT 2022","40579","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Tue Nov 29 03:24:05 GMT 2022","Tue Nov 29 03:24:27 GMT 2022","22061","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Tue Nov 29 03:22:34 GMT 2022","Tue Nov 29 03:23:15 GMT 2022","40284","","","","","","корзина emk24 -- @1.3 ",""
"broken","Tue Nov 29 03:41:37 GMT 2022","Tue Nov 29 03:42:12 GMT 2022","34473","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Tue Nov 29 03:21:37 GMT 2022","Tue Nov 29 03:22:05 GMT 2022","28559","","","","","","корзина emk24 -- @1.1 ",""
"passed","Tue Nov 29 03:19:22 GMT 2022","Tue Nov 29 03:19:33 GMT 2022","10675","","","","","","railws.com заказать звонок",""
"passed","Tue Nov 29 03:46:02 GMT 2022","Tue Nov 29 03:49:26 GMT 2022","203812","","","","","","emk24 -- @1.4 ",""
"passed","Tue Nov 29 03:21:14 GMT 2022","Tue Nov 29 03:21:26 GMT 2022","11368","","","","","","railws.com оставить заявку -- @1.2 ",""
"broken","Tue Nov 29 03:41:04 GMT 2022","Tue Nov 29 03:41:37 GMT 2022","33311","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Tue Nov 29 03:24:27 GMT 2022","Tue Nov 29 03:24:50 GMT 2022","22957","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Tue Nov 29 03:18:42 GMT 2022","Tue Nov 29 03:18:54 GMT 2022","11970","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Tue Nov 29 03:24:50 GMT 2022","Tue Nov 29 03:25:15 GMT 2022","25050","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
