"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 12 04:27:41 GMT 2022","Sat Nov 12 04:29:22 GMT 2022","101241","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Sat Nov 12 04:06:14 GMT 2022","Sat Nov 12 04:06:23 GMT 2022","9096","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Sat Nov 12 04:45:12 GMT 2022","Sat Nov 12 04:47:00 GMT 2022","108708","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"broken","Sat Nov 12 04:49:48 GMT 2022","Sat Nov 12 04:50:19 GMT 2022","30868","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Sat Nov 12 04:12:33 GMT 2022","Sat Nov 12 04:21:48 GMT 2022","555157","","","","","","emkworld.com оставить заявку -- @1.1 ",""
"passed","Sat Nov 12 04:06:37 GMT 2022","Sat Nov 12 04:06:50 GMT 2022","13205","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Sat Nov 12 04:39:50 GMT 2022","Sat Nov 12 04:41:37 GMT 2022","106490","","","","","","контакты emk24 -- @1.4 ",""
"passed","Sat Nov 12 04:49:03 GMT 2022","Sat Nov 12 04:49:18 GMT 2022","14698","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Sat Nov 12 04:47:00 GMT 2022","Sat Nov 12 04:48:49 GMT 2022","108786","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Sat Nov 12 04:52:05 GMT 2022","Sat Nov 12 04:58:27 GMT 2022","382569","","","","","","emk24 -- @1.1 ",""
"passed","Sat Nov 12 04:27:20 GMT 2022","Sat Nov 12 04:27:41 GMT 2022","21206","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Sat Nov 12 04:26:56 GMT 2022","Sat Nov 12 04:27:20 GMT 2022","23864","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Sat Nov 12 04:25:04 GMT 2022","Sat Nov 12 04:25:43 GMT 2022","38666","","","","","","корзина emk24 -- @1.3 ",""
"passed","Sat Nov 12 04:43:23 GMT 2022","Sat Nov 12 04:45:12 GMT 2022","108950","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Sat Nov 12 04:06:50 GMT 2022","Sat Nov 12 04:07:07 GMT 2022","17269","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Sat Nov 12 05:00:21 GMT 2022","Sat Nov 12 05:02:15 GMT 2022","113505","","","","","","emk24 -- @1.3 ",""
"passed","Sat Nov 12 04:06:23 GMT 2022","Sat Nov 12 04:06:37 GMT 2022","13537","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Sat Nov 12 04:36:01 GMT 2022","Sat Nov 12 04:36:16 GMT 2022","14909","","","","","","контакты emk24 -- @1.1 ",""
"broken","Sat Nov 12 04:50:19 GMT 2022","Sat Nov 12 04:50:53 GMT 2022","34250","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Sat Nov 12 04:06:00 GMT 2022","Sat Nov 12 04:06:14 GMT 2022","13650","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Sat Nov 12 04:26:34 GMT 2022","Sat Nov 12 04:26:56 GMT 2022","21753","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Sat Nov 12 04:49:18 GMT 2022","Sat Nov 12 04:49:32 GMT 2022","14608","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Sat Nov 12 04:25:43 GMT 2022","Sat Nov 12 04:26:14 GMT 2022","31473","","","","","","корзина emk24 -- @1.4 ",""
"passed","Sat Nov 12 04:29:22 GMT 2022","Sat Nov 12 04:31:05 GMT 2022","102502","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Sat Nov 12 04:07:19 GMT 2022","Sat Nov 12 04:10:37 GMT 2022","197504","","","","","","emkmet_ru секция 2",""
"passed","Sat Nov 12 04:21:59 GMT 2022","Sat Nov 12 04:22:10 GMT 2022","11133","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Sat Nov 12 04:36:16 GMT 2022","Sat Nov 12 04:38:02 GMT 2022","106330","","","","","","контакты emk24 -- @1.2 ",""
"passed","Sat Nov 12 04:32:48 GMT 2022","Sat Nov 12 04:36:01 GMT 2022","193020","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Sat Nov 12 04:58:27 GMT 2022","Sat Nov 12 05:00:21 GMT 2022","114120","","","","","","emk24 -- @1.2 ",""
"passed","Sat Nov 12 04:48:49 GMT 2022","Sat Nov 12 04:49:03 GMT 2022","14012","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"broken","Sat Nov 12 04:50:53 GMT 2022","Sat Nov 12 04:51:32 GMT 2022","38511","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Sat Nov 12 04:23:52 GMT 2022","Sat Nov 12 04:24:03 GMT 2022","11452","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Sat Nov 12 04:21:49 GMT 2022","Sat Nov 12 04:21:59 GMT 2022","10807","","","","","","railws.com заказать звонок",""
"passed","Sat Nov 12 04:31:05 GMT 2022","Sat Nov 12 04:32:48 GMT 2022","103095","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Sat Nov 12 04:22:10 GMT 2022","Sat Nov 12 04:23:52 GMT 2022","101340","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Sat Nov 12 05:02:15 GMT 2022","Sat Nov 12 05:04:10 GMT 2022","115039","","","","","","emk24 -- @1.4 ",""
"passed","Sat Nov 12 04:49:32 GMT 2022","Sat Nov 12 04:49:48 GMT 2022","15894","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Sat Nov 12 04:41:37 GMT 2022","Sat Nov 12 04:43:23 GMT 2022","106052","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Sat Nov 12 04:10:37 GMT 2022","Sat Nov 12 04:10:47 GMT 2022","10583","","","","","","emkmet_ru секция 3",""
"passed","Sat Nov 12 04:07:07 GMT 2022","Sat Nov 12 04:07:19 GMT 2022","12263","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Sat Nov 12 04:24:03 GMT 2022","Sat Nov 12 04:24:31 GMT 2022","27798","","","","","","корзина emk24 -- @1.1 ",""
"passed","Sat Nov 12 04:26:14 GMT 2022","Sat Nov 12 04:26:34 GMT 2022","20101","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Sat Nov 12 04:38:02 GMT 2022","Sat Nov 12 04:39:50 GMT 2022","107894","","","","","","контакты emk24 -- @1.3 ",""
"passed","Sat Nov 12 04:10:47 GMT 2022","Sat Nov 12 04:12:33 GMT 2022","105901","","","","","","emkworld.com заказать звонок -- @1.1 ",""
"passed","Sat Nov 12 04:24:31 GMT 2022","Sat Nov 12 04:25:04 GMT 2022","32901","","","","","","корзина emk24 -- @1.2 ",""
"broken","Sat Nov 12 04:51:32 GMT 2022","Sat Nov 12 04:52:05 GMT 2022","32750","","","","","","Заказ сплава emk24 -- @1.4 ",""
