"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 15 04:10:14 GMT 2022","Tue Nov 15 04:10:26 GMT 2022","11951","","","","","","контакты emk24 -- @1.1 ",""
"broken","Tue Nov 15 04:22:11 GMT 2022","Tue Nov 15 04:22:42 GMT 2022","30152","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Tue Nov 15 04:21:58 GMT 2022","Tue Nov 15 04:22:11 GMT 2022","13865","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Tue Nov 15 03:57:07 GMT 2022","Tue Nov 15 03:57:20 GMT 2022","12799","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Tue Nov 15 03:57:49 GMT 2022","Tue Nov 15 03:58:00 GMT 2022","11762","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Tue Nov 15 04:02:04 GMT 2022","Tue Nov 15 04:03:53 GMT 2022","108564","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Tue Nov 15 04:00:29 GMT 2022","Tue Nov 15 04:00:57 GMT 2022","28177","","","","","","корзина emk24 -- @1.2 ",""
"passed","Tue Nov 15 04:17:26 GMT 2022","Tue Nov 15 04:17:42 GMT 2022","16568","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Tue Nov 15 04:17:42 GMT 2022","Tue Nov 15 04:19:30 GMT 2022","107548","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Tue Nov 15 03:56:42 GMT 2022","Tue Nov 15 03:56:58 GMT 2022","15562","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Tue Nov 15 03:59:31 GMT 2022","Tue Nov 15 03:59:42 GMT 2022","10793","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Tue Nov 15 04:13:56 GMT 2022","Tue Nov 15 04:15:41 GMT 2022","105780","","","","","","контакты emk24 -- @1.4 ",""
"passed","Tue Nov 15 04:00:57 GMT 2022","Tue Nov 15 04:01:35 GMT 2022","37953","","","","","","корзина emk24 -- @1.3 ",""
"passed","Tue Nov 15 04:10:26 GMT 2022","Tue Nov 15 04:12:10 GMT 2022","104520","","","","","","контакты emk24 -- @1.2 ",""
