"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 22 02:42:29 GMT 2023","Sun Jan 22 02:42:47 GMT 2023","18243","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Sun Jan 22 02:54:50 GMT 2023","Sun Jan 22 02:56:33 GMT 2023","103576","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Sun Jan 22 03:09:09 GMT 2023","Sun Jan 22 03:09:27 GMT 2023","18017","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Sun Jan 22 02:44:59 GMT 2023","Sun Jan 22 02:46:41 GMT 2023","101915","","","","","","railws.com заказать звонок",""
"broken","Sun Jan 22 03:08:08 GMT 2023","Sun Jan 22 03:08:32 GMT 2023","24405","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Sun Jan 22 02:51:21 GMT 2023","Sun Jan 22 02:53:05 GMT 2023","103638","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Sun Jan 22 02:53:05 GMT 2023","Sun Jan 22 02:54:50 GMT 2023","104843","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Sun Jan 22 02:48:55 GMT 2023","Sun Jan 22 02:49:28 GMT 2023","32763","","","","","","корзина emk24 -- @1.4 ",""
"passed","Sun Jan 22 03:00:36 GMT 2023","Sun Jan 22 03:02:24 GMT 2023","107606","","","","","","контакты emk24 -- @1.4 ",""
"passed","Sun Jan 22 03:07:52 GMT 2023","Sun Jan 22 03:08:08 GMT 2023","16138","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Sun Jan 22 02:46:53 GMT 2023","Sun Jan 22 02:47:05 GMT 2023","11601","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Sun Jan 22 02:40:08 GMT 2023","Sun Jan 22 02:41:51 GMT 2023","103474","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Sun Jan 22 03:13:40 GMT 2023","Sun Jan 22 03:15:34 GMT 2023","113866","","","","","","emk24 -- @1.4 ",""
"passed","Sun Jan 22 03:11:45 GMT 2023","Sun Jan 22 03:13:40 GMT 2023","114959","","","","","","emk24 -- @1.3 ",""
"broken","Sun Jan 22 03:02:24 GMT 2023","Sun Jan 22 03:02:48 GMT 2023","24449","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"broken","Sun Jan 22 02:56:33 GMT 2023","Sun Jan 22 02:56:58 GMT 2023","24363","","","","","","контакты emk24 -- @1.1 ",""
"passed","Sun Jan 22 02:44:48 GMT 2023","Sun Jan 22 02:44:59 GMT 2023","10953","","","","","","emkmet_ru секция 3",""
"passed","Sun Jan 22 02:49:51 GMT 2023","Sun Jan 22 02:50:13 GMT 2023","22447","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Sun Jan 22 02:48:13 GMT 2023","Sun Jan 22 02:48:55 GMT 2023","41850","","","","","","корзина emk24 -- @1.3 ",""
"passed","Sun Jan 22 02:56:58 GMT 2023","Sun Jan 22 02:58:46 GMT 2023","108152","","","","","","контакты emk24 -- @1.2 ",""
"broken","Sun Jan 22 03:09:27 GMT 2023","Sun Jan 22 03:09:51 GMT 2023","23777","","","","","","emk24 -- @1.1 ",""
"passed","Sun Jan 22 03:08:50 GMT 2023","Sun Jan 22 03:09:09 GMT 2023","18681","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Sun Jan 22 02:50:37 GMT 2023","Sun Jan 22 02:50:57 GMT 2023","20619","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Sun Jan 22 02:41:51 GMT 2023","Sun Jan 22 02:42:01 GMT 2023","10152","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Sun Jan 22 02:46:41 GMT 2023","Sun Jan 22 02:46:53 GMT 2023","12151","","","","","","railws.com оставить заявку -- @1.1 ",""
