"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 20 02:58:13 GMT 2022","Tue Dec 20 02:58:27 GMT 2022","13232","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Tue Dec 20 02:57:32 GMT 2022","Tue Dec 20 02:57:46 GMT 2022","13477","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Tue Dec 20 02:45:01 GMT 2022","Tue Dec 20 02:46:43 GMT 2022","101214","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Tue Dec 20 02:55:34 GMT 2022","Tue Dec 20 02:57:19 GMT 2022","105268","","","","","","контакты emk24 -- @1.4 ",""
"passed","Tue Dec 20 02:38:18 GMT 2022","Tue Dec 20 02:38:29 GMT 2022","10988","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Tue Dec 20 02:41:02 GMT 2022","Tue Dec 20 02:41:20 GMT 2022","18461","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Tue Dec 20 02:38:40 GMT 2022","Tue Dec 20 02:39:06 GMT 2022","25822","","","","","","корзина emk24 -- @1.1 ",""
"passed","Tue Dec 20 02:39:06 GMT 2022","Tue Dec 20 02:39:36 GMT 2022","29983","","","","","","корзина emk24 -- @1.2 ",""
"passed","Tue Dec 20 02:53:48 GMT 2022","Tue Dec 20 02:55:34 GMT 2022","106081","","","","","","контакты emk24 -- @1.3 ",""
"passed","Tue Dec 20 02:38:29 GMT 2022","Tue Dec 20 02:38:40 GMT 2022","11099","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Tue Dec 20 02:37:18 GMT 2022","Tue Dec 20 02:37:30 GMT 2022","11803","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Tue Dec 20 02:58:00 GMT 2022","Tue Dec 20 02:58:13 GMT 2022","13520","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Tue Dec 20 02:36:27 GMT 2022","Tue Dec 20 02:36:36 GMT 2022","9238","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Tue Dec 20 02:40:43 GMT 2022","Tue Dec 20 02:41:02 GMT 2022","18344","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Tue Dec 20 02:33:14 GMT 2022","Tue Dec 20 02:36:27 GMT 2022","192396","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Tue Dec 20 02:48:24 GMT 2022","Tue Dec 20 02:50:07 GMT 2022","103256","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Tue Dec 20 02:58:27 GMT 2022","Tue Dec 20 02:58:42 GMT 2022","15108","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Tue Dec 20 02:37:46 GMT 2022","Tue Dec 20 02:37:57 GMT 2022","10361","","","","","","emkmet_ru секция 3",""
"passed","Tue Dec 20 03:03:21 GMT 2022","Tue Dec 20 03:05:14 GMT 2022","113165","","","","","","emk24 -- @1.4 ",""
"passed","Tue Dec 20 02:57:19 GMT 2022","Tue Dec 20 02:57:32 GMT 2022","12906","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Tue Dec 20 02:36:36 GMT 2022","Tue Dec 20 02:36:49 GMT 2022","12857","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Tue Dec 20 02:50:07 GMT 2022","Tue Dec 20 02:51:50 GMT 2022","102710","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Tue Dec 20 02:59:14 GMT 2022","Tue Dec 20 02:59:35 GMT 2022","21230","","","","","","emk24 -- @1.1 ",""
"passed","Tue Dec 20 02:58:59 GMT 2022","Tue Dec 20 02:59:14 GMT 2022","14768","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Tue Dec 20 03:01:27 GMT 2022","Tue Dec 20 03:03:21 GMT 2022","113736","","","","","","emk24 -- @1.3 ",""
"passed","Tue Dec 20 02:46:43 GMT 2022","Tue Dec 20 02:48:24 GMT 2022","101626","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Tue Dec 20 02:36:49 GMT 2022","Tue Dec 20 02:37:01 GMT 2022","12814","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Tue Dec 20 02:41:41 GMT 2022","Tue Dec 20 02:45:01 GMT 2022","200150","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Tue Dec 20 02:37:57 GMT 2022","Tue Dec 20 02:38:07 GMT 2022","10251","","","","","","railws.com заказать звонок",""
"passed","Tue Dec 20 02:58:42 GMT 2022","Tue Dec 20 02:58:59 GMT 2022","17699","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Tue Dec 20 02:57:46 GMT 2022","Tue Dec 20 02:58:00 GMT 2022","13964","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Tue Dec 20 02:40:14 GMT 2022","Tue Dec 20 02:40:43 GMT 2022","29075","","","","","","корзина emk24 -- @1.4 ",""
"passed","Tue Dec 20 02:52:04 GMT 2022","Tue Dec 20 02:53:48 GMT 2022","104575","","","","","","контакты emk24 -- @1.2 ",""
"passed","Tue Dec 20 02:37:30 GMT 2022","Tue Dec 20 02:37:46 GMT 2022","16462","","","","","","emkmet_ru секция 2",""
"passed","Tue Dec 20 02:59:35 GMT 2022","Tue Dec 20 03:01:27 GMT 2022","111503","","","","","","emk24 -- @1.2 ",""
"passed","Tue Dec 20 02:41:20 GMT 2022","Tue Dec 20 02:41:41 GMT 2022","20978","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Tue Dec 20 02:51:50 GMT 2022","Tue Dec 20 02:52:04 GMT 2022","13394","","","","","","контакты emk24 -- @1.1 ",""
"passed","Tue Dec 20 02:39:36 GMT 2022","Tue Dec 20 02:40:14 GMT 2022","38583","","","","","","корзина emk24 -- @1.3 ",""
"passed","Tue Dec 20 02:38:07 GMT 2022","Tue Dec 20 02:38:18 GMT 2022","10884","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Tue Dec 20 02:37:01 GMT 2022","Tue Dec 20 02:37:18 GMT 2022","16635","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
