"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 27 03:45:00 GMT 2022","Sun Nov 27 03:45:15 GMT 2022","14873","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Sun Nov 27 03:46:36 GMT 2022","Sun Nov 27 03:46:47 GMT 2022","10690","","","","","","emkmet_ru секция 3",""
"passed","Sun Nov 27 04:09:39 GMT 2022","Sun Nov 27 04:09:54 GMT 2022","14485","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"broken","Sun Nov 27 04:11:40 GMT 2022","Sun Nov 27 04:12:13 GMT 2022","32966","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Sun Nov 27 03:48:28 GMT 2022","Sun Nov 27 03:49:07 GMT 2022","39486","","","","","","корзина emk24 -- @1.3 ",""
"passed","Sun Nov 27 03:58:08 GMT 2022","Sun Nov 27 03:59:54 GMT 2022","106079","","","","","","контакты emk24 -- @1.2 ",""
"passed","Sun Nov 27 03:46:57 GMT 2022","Sun Nov 27 03:47:08 GMT 2022","11064","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Sun Nov 27 03:45:15 GMT 2022","Sun Nov 27 03:45:24 GMT 2022","9176","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Sun Nov 27 03:47:31 GMT 2022","Sun Nov 27 03:47:57 GMT 2022","26217","","","","","","корзина emk24 -- @1.1 ",""
"passed","Sun Nov 27 03:56:23 GMT 2022","Sun Nov 27 03:58:08 GMT 2022","104943","","","","","","контакты emk24 -- @1.1 ",""
"broken","Sun Nov 27 04:07:41 GMT 2022","Sun Nov 27 04:08:21 GMT 2022","40138","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Sun Nov 27 04:09:25 GMT 2022","Sun Nov 27 04:09:39 GMT 2022","14295","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Sun Nov 27 03:59:54 GMT 2022","Sun Nov 27 04:01:43 GMT 2022","108899","","","","","","контакты emk24 -- @1.3 ",""
"broken","Sun Nov 27 04:09:54 GMT 2022","Sun Nov 27 04:10:25 GMT 2022","31692","","","","","","Заказ сплава emk24 -- @1.1 ",""
