"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 30 03:15:38 GMT 2022","Wed Nov 30 03:15:55 GMT 2022","16506","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Wed Nov 30 03:19:45 GMT 2022","Wed Nov 30 03:20:23 GMT 2022","38241","","","","","","корзина emk24 -- @1.3 ",""
"passed","Wed Nov 30 03:15:26 GMT 2022","Wed Nov 30 03:15:38 GMT 2022","12725","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Wed Nov 30 03:20:23 GMT 2022","Wed Nov 30 03:20:55 GMT 2022","32358","","","","","","корзина emk24 -- @1.4 ",""
"passed","Wed Nov 30 03:17:54 GMT 2022","Wed Nov 30 03:18:04 GMT 2022","10175","","","","","","emkmet_ru секция 3",""
"passed","Wed Nov 30 03:18:14 GMT 2022","Wed Nov 30 03:18:25 GMT 2022","10891","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Wed Nov 30 03:22:22 GMT 2022","Wed Nov 30 03:27:04 GMT 2022","282249","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Wed Nov 30 03:45:04 GMT 2022","Wed Nov 30 03:46:52 GMT 2022","107756","","","","","","контакты emk24 -- @1.4 ",""
"passed","Wed Nov 30 03:15:55 GMT 2022","Wed Nov 30 03:17:37 GMT 2022","102073","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"broken","Wed Nov 30 03:46:52 GMT 2022","Wed Nov 30 03:47:26 GMT 2022","34031","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Wed Nov 30 03:19:13 GMT 2022","Wed Nov 30 03:19:45 GMT 2022","31642","","","","","","корзина emk24 -- @1.2 ",""
"broken","Wed Nov 30 03:48:45 GMT 2022","Wed Nov 30 03:49:21 GMT 2022","35983","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Wed Nov 30 03:52:49 GMT 2022","Wed Nov 30 03:53:03 GMT 2022","14843","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Wed Nov 30 04:02:00 GMT 2022","Wed Nov 30 04:14:24 GMT 2022","743749","","","","","","emk24 -- @1.2 ",""
"passed","Wed Nov 30 03:15:04 GMT 2022","Wed Nov 30 03:15:13 GMT 2022","8669","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"broken","Wed Nov 30 04:00:28 GMT 2022","Wed Nov 30 04:01:06 GMT 2022","38415","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Wed Nov 30 03:17:37 GMT 2022","Wed Nov 30 03:17:54 GMT 2022","16866","","","","","","emkmet_ru секция 2",""
"passed","Wed Nov 30 03:52:34 GMT 2022","Wed Nov 30 03:52:49 GMT 2022","14645","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Wed Nov 30 03:18:25 GMT 2022","Wed Nov 30 03:18:36 GMT 2022","10750","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Wed Nov 30 03:32:14 GMT 2022","Wed Nov 30 03:33:59 GMT 2022","104991","","","","","","контакты emk24 -- @1.1 ",""
"broken","Wed Nov 30 03:59:53 GMT 2022","Wed Nov 30 04:00:28 GMT 2022","34950","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Wed Nov 30 03:49:21 GMT 2022","Wed Nov 30 03:52:34 GMT 2022","193146","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Wed Nov 30 03:20:55 GMT 2022","Wed Nov 30 03:21:16 GMT 2022","20604","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Wed Nov 30 04:16:19 GMT 2022","Wed Nov 30 04:18:12 GMT 2022","113243","","","","","","emk24 -- @1.4 ",""
"passed","Wed Nov 30 03:18:47 GMT 2022","Wed Nov 30 03:19:13 GMT 2022","26429","","","","","","корзина emk24 -- @1.1 ",""
"passed","Wed Nov 30 03:22:00 GMT 2022","Wed Nov 30 03:22:22 GMT 2022","21546","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Wed Nov 30 03:33:59 GMT 2022","Wed Nov 30 03:35:46 GMT 2022","107535","","","","","","контакты emk24 -- @1.2 ",""
"passed","Wed Nov 30 03:18:04 GMT 2022","Wed Nov 30 03:18:14 GMT 2022","10078","","","","","","railws.com заказать звонок",""
"passed","Wed Nov 30 03:21:16 GMT 2022","Wed Nov 30 03:21:39 GMT 2022","22811","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Wed Nov 30 03:15:13 GMT 2022","Wed Nov 30 03:15:26 GMT 2022","12777","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Wed Nov 30 04:01:38 GMT 2022","Wed Nov 30 04:02:00 GMT 2022","21577","","","","","","emk24 -- @1.1 ",""
"passed","Wed Nov 30 03:27:04 GMT 2022","Wed Nov 30 03:28:48 GMT 2022","104247","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Wed Nov 30 03:28:48 GMT 2022","Wed Nov 30 03:30:31 GMT 2022","102709","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Wed Nov 30 03:53:03 GMT 2022","Wed Nov 30 03:59:19 GMT 2022","375076","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
