"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 29 02:49:14 GMT 2022","Thu Dec 29 02:49:33 GMT 2022","19533","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Thu Dec 29 02:53:49 GMT 2022","Thu Dec 29 02:57:04 GMT 2022","194659","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Thu Dec 29 03:07:45 GMT 2022","Thu Dec 29 03:08:03 GMT 2022","17562","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Thu Dec 29 02:50:16 GMT 2022","Thu Dec 29 02:52:07 GMT 2022","110879","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Thu Dec 29 02:40:29 GMT 2022","Thu Dec 29 02:40:40 GMT 2022","11140","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Thu Dec 29 03:06:27 GMT 2022","Thu Dec 29 03:06:43 GMT 2022","16024","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Thu Dec 29 03:10:34 GMT 2022","Thu Dec 29 03:12:31 GMT 2022","116584","","","","","","emk24 -- @1.3 ",""
"passed","Thu Dec 29 02:46:52 GMT 2022","Thu Dec 29 02:47:04 GMT 2022","11869","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Thu Dec 29 02:48:43 GMT 2022","Thu Dec 29 02:49:14 GMT 2022","31034","","","","","","корзина emk24 -- @1.4 ",""
"passed","Thu Dec 29 02:47:04 GMT 2022","Thu Dec 29 02:47:32 GMT 2022","27672","","","","","","корзина emk24 -- @1.1 ",""
"passed","Thu Dec 29 02:49:54 GMT 2022","Thu Dec 29 02:50:16 GMT 2022","22487","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Thu Dec 29 03:04:26 GMT 2022","Thu Dec 29 03:06:13 GMT 2022","106982","","","","","","контакты emk24 -- @1.4 ",""
"passed","Thu Dec 29 03:02:34 GMT 2022","Thu Dec 29 03:04:26 GMT 2022","112041","","","","","","контакты emk24 -- @1.3 ",""
"passed","Thu Dec 29 02:57:04 GMT 2022","Thu Dec 29 02:58:47 GMT 2022","103667","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Thu Dec 29 02:58:47 GMT 2022","Thu Dec 29 03:00:32 GMT 2022","104064","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Thu Dec 29 03:07:29 GMT 2022","Thu Dec 29 03:07:45 GMT 2022","16278","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Thu Dec 29 03:00:32 GMT 2022","Thu Dec 29 03:00:46 GMT 2022","14783","","","","","","контакты emk24 -- @1.1 ",""
"passed","Thu Dec 29 02:49:33 GMT 2022","Thu Dec 29 02:49:54 GMT 2022","20157","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Thu Dec 29 02:40:18 GMT 2022","Thu Dec 29 02:40:29 GMT 2022","10621","","","","","","railws.com заказать звонок",""
"passed","Thu Dec 29 02:39:06 GMT 2022","Thu Dec 29 02:39:20 GMT 2022","13747","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Thu Dec 29 03:08:03 GMT 2022","Thu Dec 29 03:08:20 GMT 2022","16681","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Thu Dec 29 03:08:41 GMT 2022","Thu Dec 29 03:10:34 GMT 2022","112920","","","","","","emk24 -- @1.2 ",""
"passed","Thu Dec 29 02:52:07 GMT 2022","Thu Dec 29 02:53:49 GMT 2022","102197","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Thu Dec 29 03:07:14 GMT 2022","Thu Dec 29 03:07:29 GMT 2022","15075","","","","","","Заказ сплава emk24 -- @1.1 ",""
