"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Dec 01 17:50:10 GMT 2022","Thu Dec 01 17:51:36 GMT 2022","85752","","","","","","корзина emk24 -- @1.4 ",""
"passed","Thu Dec 01 17:34:56 GMT 2022","Thu Dec 01 17:35:39 GMT 2022","42525","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Thu Dec 01 17:45:09 GMT 2022","Thu Dec 01 17:46:52 GMT 2022","103410","","","","","","railws.com заказать звонок",""
"broken","Thu Dec 01 17:51:36 GMT 2022","Thu Dec 01 17:51:52 GMT 2022","16222","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Thu Dec 01 18:03:56 GMT 2022","Thu Dec 01 18:06:43 GMT 2022","167153","","","","","","контакты emk24 -- @1.4 ",""
"broken","Thu Dec 01 18:10:01 GMT 2022","Thu Dec 01 18:10:56 GMT 2022","54694","","","","","","Заказ сплава emk24 -- @1.1 ",""
"broken","Thu Dec 01 18:11:56 GMT 2022","Thu Dec 01 18:14:40 GMT 2022","164271","","","","","","Заказ сплава emk24 -- @1.3 ",""
"broken","Thu Dec 01 18:10:56 GMT 2022","Thu Dec 01 18:11:56 GMT 2022","59945","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Thu Dec 01 18:14:40 GMT 2022","Thu Dec 01 18:15:42 GMT 2022","61628","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Thu Dec 01 17:46:52 GMT 2022","Thu Dec 01 17:47:05 GMT 2022","12783","","","","","","railws.com оставить заявку -- @1.1 ",""
"broken","Thu Dec 01 18:07:00 GMT 2022","Thu Dec 01 18:07:19 GMT 2022","19303","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Thu Dec 01 18:01:05 GMT 2022","Thu Dec 01 18:03:56 GMT 2022","170845","","","","","","контакты emk24 -- @1.3 ",""
"passed","Thu Dec 01 17:53:01 GMT 2022","Thu Dec 01 17:55:17 GMT 2022","136201","","","","","","Заказать звонок emk24 -- @1.3 ",""
"broken","Thu Dec 01 18:07:19 GMT 2022","Thu Dec 01 18:08:41 GMT 2022","82130","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"broken","Thu Dec 01 18:06:43 GMT 2022","Thu Dec 01 18:07:00 GMT 2022","16674","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Thu Dec 01 17:47:17 GMT 2022","Thu Dec 01 17:47:29 GMT 2022","12090","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Thu Dec 01 17:57:32 GMT 2022","Thu Dec 01 17:59:16 GMT 2022","104511","","","","","","контакты emk24 -- @1.1 ",""
"broken","Thu Dec 01 17:51:52 GMT 2022","Thu Dec 01 17:52:10 GMT 2022","18036","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"broken","Thu Dec 01 18:16:37 GMT 2022","Thu Dec 01 18:17:39 GMT 2022","61657","","","","","","emk24 -- @1.2 ",""
"broken","Thu Dec 01 17:39:16 GMT 2022","Thu Dec 01 17:40:53 GMT 2022","96959","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"broken","Thu Dec 01 17:52:56 GMT 2022","Thu Dec 01 17:52:58 GMT 2022","2694","","","","","","Заказать звонок emk24 -- @1.1 ",""
"broken","Thu Dec 01 18:08:41 GMT 2022","Thu Dec 01 18:10:01 GMT 2022","79809","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Thu Dec 01 17:37:02 GMT 2022","Thu Dec 01 17:39:16 GMT 2022","133812","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"broken","Thu Dec 01 17:48:14 GMT 2022","Thu Dec 01 17:48:38 GMT 2022","23285","","","","","","корзина emk24 -- @1.2 ",""
"passed","Thu Dec 01 17:47:05 GMT 2022","Thu Dec 01 17:47:17 GMT 2022","12011","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Thu Dec 01 18:20:22 GMT 2022","Thu Dec 01 18:23:16 GMT 2022","173849","","","","","","emk24 -- @1.4 ",""
"broken","Thu Dec 01 17:41:12 GMT 2022","Thu Dec 01 17:41:49 GMT 2022","37465","","","","","","emkmet_ru секция 2",""
"passed","Thu Dec 01 17:59:16 GMT 2022","Thu Dec 01 18:01:05 GMT 2022","108619","","","","","","контакты emk24 -- @1.2 ",""
"passed","Thu Dec 01 17:55:17 GMT 2022","Thu Dec 01 17:57:32 GMT 2022","134633","","","","","","Заказать звонок emk24 -- @1.4 ",""
"broken","Thu Dec 01 17:52:10 GMT 2022","Thu Dec 01 17:52:53 GMT 2022","42719","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Thu Dec 01 17:40:53 GMT 2022","Thu Dec 01 17:41:12 GMT 2022","18735","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"broken","Thu Dec 01 18:15:42 GMT 2022","Thu Dec 01 18:16:37 GMT 2022","55481","","","","","","emk24 -- @1.1 ",""
"broken","Thu Dec 01 17:52:53 GMT 2022","Thu Dec 01 17:52:56 GMT 2022","2589","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Thu Dec 01 17:36:18 GMT 2022","Thu Dec 01 17:37:02 GMT 2022","43917","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"broken","Thu Dec 01 17:48:38 GMT 2022","Thu Dec 01 17:50:10 GMT 2022","92734","","","","","","корзина emk24 -- @1.3 ",""
"broken","Thu Dec 01 17:52:58 GMT 2022","Thu Dec 01 17:53:01 GMT 2022","2742","","","","","","Заказать звонок emk24 -- @1.2 ",""
"broken","Thu Dec 01 18:17:39 GMT 2022","Thu Dec 01 18:20:22 GMT 2022","163371","","","","","","emk24 -- @1.3 ",""
"passed","Thu Dec 01 17:35:39 GMT 2022","Thu Dec 01 17:36:18 GMT 2022","39662","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"broken","Thu Dec 01 17:47:29 GMT 2022","Thu Dec 01 17:48:14 GMT 2022","45369","","","","","","корзина emk24 -- @1.1 ",""
"passed","Thu Dec 01 17:41:49 GMT 2022","Thu Dec 01 17:45:09 GMT 2022","199315","","","","","","emkmet_ru секция 3",""
