"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Nov 30 20:12:34 GMT 2022","Wed Nov 30 20:12:57 GMT 2022","23070","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"broken","Wed Nov 30 20:23:04 GMT 2022","Wed Nov 30 20:23:27 GMT 2022","23128","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Wed Nov 30 20:06:11 GMT 2022","Wed Nov 30 20:06:23 GMT 2022","12584","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Wed Nov 30 20:23:27 GMT 2022","Wed Nov 30 20:25:14 GMT 2022","106979","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Wed Nov 30 20:05:54 GMT 2022","Wed Nov 30 20:06:11 GMT 2022","17167","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Wed Nov 30 20:12:03 GMT 2022","Wed Nov 30 20:12:34 GMT 2022","31154","","","","","","корзина emk24 -- @1.4 ",""
"passed","Wed Nov 30 20:00:34 GMT 2022","Wed Nov 30 20:02:17 GMT 2022","103014","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Wed Nov 30 20:02:17 GMT 2022","Wed Nov 30 20:03:56 GMT 2022","99581","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"broken","Wed Nov 30 20:12:57 GMT 2022","Wed Nov 30 20:13:20 GMT 2022","23112","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Wed Nov 30 20:30:40 GMT 2022","Wed Nov 30 20:31:03 GMT 2022","23401","","","","","","emk24 -- @1.3 ",""
"passed","Wed Nov 30 20:26:16 GMT 2022","Wed Nov 30 20:26:35 GMT 2022","19100","","","","","","Заказ сплава emk24 -- @1.3 ",""
"broken","Wed Nov 30 20:29:54 GMT 2022","Wed Nov 30 20:30:17 GMT 2022","23368","","","","","","emk24 -- @1.1 ",""
"broken","Wed Nov 30 20:25:29 GMT 2022","Wed Nov 30 20:25:53 GMT 2022","23661","","","","","","Заказ сплава emk24 -- @1.1 ",""
"broken","Wed Nov 30 20:10:36 GMT 2022","Wed Nov 30 20:10:59 GMT 2022","23747","","","","","","корзина emk24 -- @1.1 ",""
"broken","Wed Nov 30 20:18:21 GMT 2022","Wed Nov 30 20:18:44 GMT 2022","23056","","","","","","контакты emk24 -- @1.1 ",""
"passed","Wed Nov 30 20:08:43 GMT 2022","Wed Nov 30 20:08:54 GMT 2022","11090","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Wed Nov 30 20:06:23 GMT 2022","Wed Nov 30 20:08:11 GMT 2022","107415","","","","","","emkmet_ru секция 2",""
"passed","Wed Nov 30 20:19:07 GMT 2022","Wed Nov 30 20:20:55 GMT 2022","108105","","","","","","контакты emk24 -- @1.3 ",""
"passed","Wed Nov 30 20:08:32 GMT 2022","Wed Nov 30 20:08:43 GMT 2022","11161","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Wed Nov 30 20:14:54 GMT 2022","Wed Nov 30 20:16:37 GMT 2022","103110","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Wed Nov 30 20:26:35 GMT 2022","Wed Nov 30 20:29:54 GMT 2022","198283","","","","","","Заказ сплава emk24 -- @1.4 ",""
"broken","Wed Nov 30 20:18:44 GMT 2022","Wed Nov 30 20:19:07 GMT 2022","22964","","","","","","контакты emk24 -- @1.2 ",""
"broken","Wed Nov 30 20:25:53 GMT 2022","Wed Nov 30 20:26:16 GMT 2022","23226","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Wed Nov 30 20:13:44 GMT 2022","Wed Nov 30 20:14:08 GMT 2022","23095","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Wed Nov 30 20:08:22 GMT 2022","Wed Nov 30 20:08:32 GMT 2022","10266","","","","","","railws.com заказать звонок",""
"passed","Wed Nov 30 20:03:56 GMT 2022","Wed Nov 30 20:04:10 GMT 2022","13554","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Wed Nov 30 20:20:55 GMT 2022","Wed Nov 30 20:22:40 GMT 2022","105778","","","","","","контакты emk24 -- @1.4 ",""
"passed","Wed Nov 30 20:08:11 GMT 2022","Wed Nov 30 20:08:22 GMT 2022","10861","","","","","","emkmet_ru секция 3",""
"passed","Wed Nov 30 20:13:20 GMT 2022","Wed Nov 30 20:13:44 GMT 2022","24361","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Wed Nov 30 20:04:10 GMT 2022","Wed Nov 30 20:05:54 GMT 2022","103479","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Wed Nov 30 20:25:14 GMT 2022","Wed Nov 30 20:25:29 GMT 2022","15229","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
