"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 07 03:15:29 GMT 2022","Wed Dec 07 03:16:13 GMT 2022","44785","","","","","","корзина emk24 -- @1.2 ",""
"passed","Wed Dec 07 03:14:41 GMT 2022","Wed Dec 07 03:14:52 GMT 2022","11205","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Wed Dec 07 03:35:49 GMT 2022","Wed Dec 07 03:36:05 GMT 2022","15676","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Wed Dec 07 03:18:28 GMT 2022","Wed Dec 07 03:18:48 GMT 2022","20001","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Wed Dec 07 03:31:07 GMT 2022","Wed Dec 07 03:31:19 GMT 2022","12909","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Wed Dec 07 03:07:39 GMT 2022","Wed Dec 07 03:09:22 GMT 2022","102908","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Wed Dec 07 03:27:08 GMT 2022","Wed Dec 07 03:27:22 GMT 2022","13485","","","","","","контакты emk24 -- @1.1 ",""
"passed","Wed Dec 07 03:09:49 GMT 2022","Wed Dec 07 03:13:00 GMT 2022","190868","","","","","","railws.com заказать звонок",""
"passed","Wed Dec 07 03:13:00 GMT 2022","Wed Dec 07 03:14:41 GMT 2022","101567","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Wed Dec 07 03:18:48 GMT 2022","Wed Dec 07 03:20:30 GMT 2022","101326","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Wed Dec 07 03:20:30 GMT 2022","Wed Dec 07 03:22:12 GMT 2022","102573","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Wed Dec 07 03:14:52 GMT 2022","Wed Dec 07 03:15:04 GMT 2022","11141","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Wed Dec 07 03:17:47 GMT 2022","Wed Dec 07 03:18:06 GMT 2022","19313","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Wed Dec 07 03:38:18 GMT 2022","Wed Dec 07 03:40:11 GMT 2022","112997","","","","","","emk24 -- @1.3 ",""
"passed","Wed Dec 07 03:15:04 GMT 2022","Wed Dec 07 03:15:29 GMT 2022","25054","","","","","","корзина emk24 -- @1.1 ",""
"passed","Wed Dec 07 03:07:23 GMT 2022","Wed Dec 07 03:07:39 GMT 2022","15902","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Wed Dec 07 03:22:12 GMT 2022","Wed Dec 07 03:25:25 GMT 2022","192864","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Wed Dec 07 03:16:13 GMT 2022","Wed Dec 07 03:16:53 GMT 2022","39079","","","","","","корзина emk24 -- @1.3 ",""
"passed","Wed Dec 07 03:29:23 GMT 2022","Wed Dec 07 03:31:07 GMT 2022","103648","","","","","","контакты emk24 -- @1.4 ",""
"passed","Wed Dec 07 03:06:57 GMT 2022","Wed Dec 07 03:07:10 GMT 2022","12884","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Wed Dec 07 03:18:06 GMT 2022","Wed Dec 07 03:18:28 GMT 2022","22618","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Wed Dec 07 03:07:10 GMT 2022","Wed Dec 07 03:07:23 GMT 2022","12888","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Wed Dec 07 03:06:37 GMT 2022","Wed Dec 07 03:06:48 GMT 2022","11783","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Wed Dec 07 03:33:03 GMT 2022","Wed Dec 07 03:33:19 GMT 2022","15718","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Wed Dec 07 03:06:48 GMT 2022","Wed Dec 07 03:06:57 GMT 2022","8803","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Wed Dec 07 03:36:26 GMT 2022","Wed Dec 07 03:38:18 GMT 2022","111694","","","","","","emk24 -- @1.2 ",""
"passed","Wed Dec 07 03:27:37 GMT 2022","Wed Dec 07 03:29:23 GMT 2022","106315","","","","","","контакты emk24 -- @1.3 ",""
"passed","Wed Dec 07 03:09:22 GMT 2022","Wed Dec 07 03:09:38 GMT 2022","16666","","","","","","emkmet_ru секция 2",""
"passed","Wed Dec 07 03:33:32 GMT 2022","Wed Dec 07 03:35:16 GMT 2022","104022","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Wed Dec 07 03:36:05 GMT 2022","Wed Dec 07 03:36:26 GMT 2022","21397","","","","","","emk24 -- @1.1 ",""
"passed","Wed Dec 07 03:27:22 GMT 2022","Wed Dec 07 03:27:37 GMT 2022","14989","","","","","","контакты emk24 -- @1.2 ",""
"passed","Wed Dec 07 03:17:28 GMT 2022","Wed Dec 07 03:17:47 GMT 2022","18745","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Wed Dec 07 03:35:31 GMT 2022","Wed Dec 07 03:35:49 GMT 2022","18061","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Wed Dec 07 03:31:19 GMT 2022","Wed Dec 07 03:33:03 GMT 2022","103620","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Wed Dec 07 03:25:25 GMT 2022","Wed Dec 07 03:27:08 GMT 2022","102918","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Wed Dec 07 03:35:16 GMT 2022","Wed Dec 07 03:35:31 GMT 2022","14598","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Wed Dec 07 03:33:19 GMT 2022","Wed Dec 07 03:33:32 GMT 2022","13321","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Wed Dec 07 03:09:38 GMT 2022","Wed Dec 07 03:09:49 GMT 2022","10372","","","","","","emkmet_ru секция 3",""
"passed","Wed Dec 07 03:16:53 GMT 2022","Wed Dec 07 03:17:28 GMT 2022","35205","","","","","","корзина emk24 -- @1.4 ",""
"passed","Wed Dec 07 03:40:11 GMT 2022","Wed Dec 07 03:46:34 GMT 2022","383178","","","","","","emk24 -- @1.4 ",""
