"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 18 03:57:43 GMT 2022","Fri Nov 18 03:59:27 GMT 2022","103739","","","","","","emkworld.com оставить заявку -- @1.1 ",""
"passed","Fri Nov 18 04:29:46 GMT 2022","Fri Nov 18 04:30:01 GMT 2022","15530","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Fri Nov 18 04:29:04 GMT 2022","Fri Nov 18 04:29:17 GMT 2022","13438","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Fri Nov 18 04:00:10 GMT 2022","Fri Nov 18 04:00:40 GMT 2022","29931","","","","","","корзина emk24 -- @1.1 ",""
"passed","Fri Nov 18 04:14:55 GMT 2022","Fri Nov 18 04:16:38 GMT 2022","102681","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Fri Nov 18 04:09:04 GMT 2022","Fri Nov 18 04:09:27 GMT 2022","23276","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Fri Nov 18 04:01:12 GMT 2022","Fri Nov 18 04:01:51 GMT 2022","39549","","","","","","корзина emk24 -- @1.3 ",""
"passed","Fri Nov 18 04:00:40 GMT 2022","Fri Nov 18 04:01:12 GMT 2022","32064","","","","","","корзина emk24 -- @1.2 ",""
"broken","Fri Nov 18 04:31:45 GMT 2022","Fri Nov 18 04:32:19 GMT 2022","33676","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Fri Nov 18 04:36:28 GMT 2022","Fri Nov 18 04:38:19 GMT 2022","111899","","","","","","emk24 -- @1.4 ",""
"passed","Fri Nov 18 03:51:17 GMT 2022","Fri Nov 18 03:52:58 GMT 2022","100826","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Fri Nov 18 03:55:03 GMT 2022","Fri Nov 18 03:55:19 GMT 2022","15923","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Fri Nov 18 04:13:13 GMT 2022","Fri Nov 18 04:14:55 GMT 2022","102509","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Fri Nov 18 04:09:48 GMT 2022","Fri Nov 18 04:11:31 GMT 2022","102758","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Fri Nov 18 03:59:27 GMT 2022","Fri Nov 18 03:59:37 GMT 2022","10073","","","","","","railws.com заказать звонок",""
"passed","Fri Nov 18 03:59:48 GMT 2022","Fri Nov 18 03:59:59 GMT 2022","10781","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Fri Nov 18 03:54:37 GMT 2022","Fri Nov 18 03:54:50 GMT 2022","13037","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Fri Nov 18 04:34:34 GMT 2022","Fri Nov 18 04:36:28 GMT 2022","113433","","","","","","emk24 -- @1.3 ",""
"passed","Fri Nov 18 04:08:43 GMT 2022","Fri Nov 18 04:09:04 GMT 2022","21419","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"broken","Fri Nov 18 04:27:13 GMT 2022","Fri Nov 18 04:27:48 GMT 2022","35351","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Fri Nov 18 04:11:31 GMT 2022","Fri Nov 18 04:13:13 GMT 2022","101827","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Fri Nov 18 04:03:53 GMT 2022","Fri Nov 18 04:08:43 GMT 2022","289954","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"broken","Fri Nov 18 04:26:41 GMT 2022","Fri Nov 18 04:27:13 GMT 2022","32442","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Fri Nov 18 03:55:59 GMT 2022","Fri Nov 18 03:57:43 GMT 2022","104874","","","","","","emkworld.com заказать звонок -- @1.1 ",""
"passed","Fri Nov 18 03:55:19 GMT 2022","Fri Nov 18 03:55:32 GMT 2022","12739","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"broken","Fri Nov 18 04:30:33 GMT 2022","Fri Nov 18 04:31:08 GMT 2022","35065","","","","","","Заказ сплава emk24 -- @1.2 ",""
"broken","Fri Nov 18 04:27:48 GMT 2022","Fri Nov 18 04:28:27 GMT 2022","38590","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Fri Nov 18 04:20:07 GMT 2022","Fri Nov 18 04:21:54 GMT 2022","106677","","","","","","контакты emk24 -- @1.3 ",""
"passed","Fri Nov 18 03:59:37 GMT 2022","Fri Nov 18 03:59:48 GMT 2022","10781","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Fri Nov 18 03:55:32 GMT 2022","Fri Nov 18 03:55:48 GMT 2022","16427","","","","","","emkmet_ru секция 2",""
"passed","Fri Nov 18 04:09:27 GMT 2022","Fri Nov 18 04:09:48 GMT 2022","20707","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Fri Nov 18 04:18:22 GMT 2022","Fri Nov 18 04:20:07 GMT 2022","105613","","","","","","контакты emk24 -- @1.2 ",""
"passed","Fri Nov 18 03:55:48 GMT 2022","Fri Nov 18 03:55:59 GMT 2022","10257","","","","","","emkmet_ru секция 3",""
"passed","Fri Nov 18 04:32:40 GMT 2022","Fri Nov 18 04:34:34 GMT 2022","114008","","","","","","emk24 -- @1.2 ",""
"passed","Fri Nov 18 04:01:51 GMT 2022","Fri Nov 18 04:03:53 GMT 2022","121441","","","","","","корзина emk24 -- @1.4 ",""
"broken","Fri Nov 18 04:31:08 GMT 2022","Fri Nov 18 04:31:45 GMT 2022","36679","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Fri Nov 18 03:52:58 GMT 2022","Fri Nov 18 03:54:37 GMT 2022","99408","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"broken","Fri Nov 18 04:28:27 GMT 2022","Fri Nov 18 04:29:04 GMT 2022","36697","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Fri Nov 18 04:21:54 GMT 2022","Fri Nov 18 04:26:40 GMT 2022","286346","","","","","","контакты emk24 -- @1.4 ",""
"passed","Fri Nov 18 03:59:59 GMT 2022","Fri Nov 18 04:00:10 GMT 2022","10945","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Fri Nov 18 04:29:17 GMT 2022","Fri Nov 18 04:29:32 GMT 2022","14653","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"broken","Fri Nov 18 04:30:01 GMT 2022","Fri Nov 18 04:30:33 GMT 2022","31934","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Fri Nov 18 04:16:38 GMT 2022","Fri Nov 18 04:18:22 GMT 2022","103977","","","","","","контакты emk24 -- @1.1 ",""
"passed","Fri Nov 18 03:54:50 GMT 2022","Fri Nov 18 03:55:03 GMT 2022","12818","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Fri Nov 18 04:32:19 GMT 2022","Fri Nov 18 04:32:40 GMT 2022","21387","","","","","","emk24 -- @1.1 ",""
"passed","Fri Nov 18 04:29:32 GMT 2022","Fri Nov 18 04:29:46 GMT 2022","14170","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
