"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 23 03:38:41 GMT 2022","Wed Nov 23 03:38:59 GMT 2022","17579","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Wed Nov 23 04:00:50 GMT 2022","Wed Nov 23 04:04:10 GMT 2022","199777","","","","","","контакты emk24 -- @1.3 ",""
"passed","Wed Nov 23 03:39:11 GMT 2022","Wed Nov 23 03:39:27 GMT 2022","16646","","","","","","emkmet_ru секция 2",""
"passed","Wed Nov 23 04:04:10 GMT 2022","Wed Nov 23 04:05:57 GMT 2022","106730","","","","","","контакты emk24 -- @1.4 ",""
"passed","Wed Nov 23 03:49:41 GMT 2022","Wed Nov 23 03:50:04 GMT 2022","22963","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Wed Nov 23 03:38:59 GMT 2022","Wed Nov 23 03:39:11 GMT 2022","12241","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Wed Nov 23 03:46:19 GMT 2022","Wed Nov 23 03:46:59 GMT 2022","40071","","","","","","корзина emk24 -- @1.3 ",""
"broken","Wed Nov 23 04:10:50 GMT 2022","Wed Nov 23 04:11:22 GMT 2022","32184","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Wed Nov 23 03:59:03 GMT 2022","Wed Nov 23 04:00:50 GMT 2022","107020","","","","","","контакты emk24 -- @1.2 ",""
"passed","Wed Nov 23 03:43:06 GMT 2022","Wed Nov 23 03:43:17 GMT 2022","10536","","","","","","railws.com заказать звонок",""
"passed","Wed Nov 23 04:08:25 GMT 2022","Wed Nov 23 04:08:37 GMT 2022","12602","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Wed Nov 23 03:53:36 GMT 2022","Wed Nov 23 03:55:20 GMT 2022","103838","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Wed Nov 23 03:39:38 GMT 2022","Wed Nov 23 03:41:22 GMT 2022","104620","","","","","","emkworld.com заказать звонок -- @1.1 ",""
"broken","Wed Nov 23 04:11:59 GMT 2022","Wed Nov 23 04:12:39 GMT 2022","40633","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Wed Nov 23 03:38:28 GMT 2022","Wed Nov 23 03:38:41 GMT 2022","12962","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"broken","Wed Nov 23 04:07:10 GMT 2022","Wed Nov 23 04:07:49 GMT 2022","39303","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Wed Nov 23 04:08:52 GMT 2022","Wed Nov 23 04:10:37 GMT 2022","104760","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Wed Nov 23 03:45:48 GMT 2022","Wed Nov 23 03:46:19 GMT 2022","30809","","","","","","корзина emk24 -- @1.2 ",""
"passed","Wed Nov 23 03:50:04 GMT 2022","Wed Nov 23 03:50:25 GMT 2022","20635","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Wed Nov 23 04:17:21 GMT 2022","Wed Nov 23 04:19:15 GMT 2022","113882","","","","","","emk24 -- @1.4 ",""
"passed","Wed Nov 23 03:38:15 GMT 2022","Wed Nov 23 03:38:28 GMT 2022","12960","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Wed Nov 23 03:49:19 GMT 2022","Wed Nov 23 03:49:41 GMT 2022","21622","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Wed Nov 23 04:08:37 GMT 2022","Wed Nov 23 04:08:52 GMT 2022","14332","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Wed Nov 23 03:45:20 GMT 2022","Wed Nov 23 03:45:48 GMT 2022","28216","","","","","","корзина emk24 -- @1.1 ",""
"passed","Wed Nov 23 04:13:33 GMT 2022","Wed Nov 23 04:15:26 GMT 2022","112957","","","","","","emk24 -- @1.2 ",""
"passed","Wed Nov 23 03:45:09 GMT 2022","Wed Nov 23 03:45:20 GMT 2022","11478","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Wed Nov 23 03:41:22 GMT 2022","Wed Nov 23 03:43:06 GMT 2022","103727","","","","","","emkworld.com оставить заявку -- @1.1 ",""
"broken","Wed Nov 23 04:06:31 GMT 2022","Wed Nov 23 04:07:10 GMT 2022","38590","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Wed Nov 23 03:39:27 GMT 2022","Wed Nov 23 03:39:38 GMT 2022","10349","","","","","","emkmet_ru секция 3",""
"passed","Wed Nov 23 03:38:06 GMT 2022","Wed Nov 23 03:38:15 GMT 2022","8928","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Wed Nov 23 03:48:59 GMT 2022","Wed Nov 23 03:49:19 GMT 2022","20133","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Wed Nov 23 03:50:25 GMT 2022","Wed Nov 23 03:53:36 GMT 2022","191258","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Wed Nov 23 04:10:37 GMT 2022","Wed Nov 23 04:10:50 GMT 2022","13774","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Wed Nov 23 03:43:28 GMT 2022","Wed Nov 23 03:45:09 GMT 2022","101104","","","","","","railws.com оставить заявку -- @1.2 ",""
