"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 11 02:46:31 GMT 2022","Sun Dec 11 02:46:45 GMT 2022","13694","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Sun Dec 11 02:48:33 GMT 2022","Sun Dec 11 02:49:27 GMT 2022","53770","","","","","","корзина emk24 -- @1.1 ",""
"passed","Sun Dec 11 02:46:17 GMT 2022","Sun Dec 11 02:46:31 GMT 2022","14062","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Sun Dec 11 03:13:35 GMT 2022","Sun Dec 11 03:13:50 GMT 2022","15105","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Sun Dec 11 03:09:31 GMT 2022","Sun Dec 11 03:11:20 GMT 2022","108360","","","","","","контакты emk24 -- @1.4 ",""
"passed","Sun Dec 11 03:13:19 GMT 2022","Sun Dec 11 03:13:35 GMT 2022","16067","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Sun Dec 11 03:14:07 GMT 2022","Sun Dec 11 03:14:25 GMT 2022","18063","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Sun Dec 11 02:46:45 GMT 2022","Sun Dec 11 02:47:04 GMT 2022","18742","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Sun Dec 11 02:49:58 GMT 2022","Sun Dec 11 02:50:41 GMT 2022","42793","","","","","","корзина emk24 -- @1.3 ",""
"passed","Sun Dec 11 03:03:55 GMT 2022","Sun Dec 11 03:05:40 GMT 2022","104119","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Sun Dec 11 03:15:01 GMT 2022","Sun Dec 11 03:15:24 GMT 2022","22807","","","","","","emk24 -- @1.1 ",""
"passed","Sun Dec 11 02:48:22 GMT 2022","Sun Dec 11 02:48:33 GMT 2022","11775","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Sun Dec 11 02:44:24 GMT 2022","Sun Dec 11 02:44:37 GMT 2022","13432","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Sun Dec 11 03:13:04 GMT 2022","Sun Dec 11 03:13:19 GMT 2022","14846","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Sun Dec 11 02:51:14 GMT 2022","Sun Dec 11 02:57:35 GMT 2022","381175","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Sun Dec 11 02:47:17 GMT 2022","Sun Dec 11 02:47:35 GMT 2022","18287","","","","","","emkmet_ru секция 2",""
"passed","Sun Dec 11 02:48:10 GMT 2022","Sun Dec 11 02:48:22 GMT 2022","11716","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Sun Dec 11 03:05:54 GMT 2022","Sun Dec 11 03:07:42 GMT 2022","108157","","","","","","контакты emk24 -- @1.2 ",""
"passed","Sun Dec 11 03:14:44 GMT 2022","Sun Dec 11 03:15:01 GMT 2022","17245","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Sun Dec 11 02:44:37 GMT 2022","Sun Dec 11 02:46:17 GMT 2022","99717","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Sun Dec 11 03:17:19 GMT 2022","Sun Dec 11 03:19:15 GMT 2022","115453","","","","","","emk24 -- @1.3 ",""
"passed","Sun Dec 11 02:50:41 GMT 2022","Sun Dec 11 02:51:14 GMT 2022","32974","","","","","","корзина emk24 -- @1.4 ",""
"passed","Sun Dec 11 03:00:26 GMT 2022","Sun Dec 11 03:02:10 GMT 2022","104000","","","","","","Заказать звонок emk24 -- @1.2 ",""
