"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 26 03:13:11 GMT 2022","Sat Nov 26 03:13:20 GMT 2022","8729","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Sat Nov 26 03:16:57 GMT 2022","Sat Nov 26 03:17:27 GMT 2022","29857","","","","","","корзина emk24 -- @1.4 ",""
"passed","Sat Nov 26 03:40:00 GMT 2022","Sat Nov 26 03:40:14 GMT 2022","14149","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Sat Nov 26 03:46:48 GMT 2022","Sat Nov 26 03:48:39 GMT 2022","111326","","","","","","emk24 -- @1.4 ",""
"passed","Sat Nov 26 03:35:27 GMT 2022","Sat Nov 26 03:37:12 GMT 2022","105453","","","","","","контакты emk24 -- @1.4 ",""
"passed","Sat Nov 26 03:20:43 GMT 2022","Sat Nov 26 03:28:26 GMT 2022","463510","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Sat Nov 26 03:39:45 GMT 2022","Sat Nov 26 03:40:00 GMT 2022","15256","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Sat Nov 26 03:19:01 GMT 2022","Sat Nov 26 03:20:43 GMT 2022","101868","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Sat Nov 26 03:18:50 GMT 2022","Sat Nov 26 03:19:01 GMT 2022","10935","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Sat Nov 26 03:28:26 GMT 2022","Sat Nov 26 03:30:09 GMT 2022","102576","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Sat Nov 26 03:17:46 GMT 2022","Sat Nov 26 03:18:06 GMT 2022","19625","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Sat Nov 26 03:14:01 GMT 2022","Sat Nov 26 03:14:13 GMT 2022","11609","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Sat Nov 26 03:33:38 GMT 2022","Sat Nov 26 03:35:27 GMT 2022","108613","","","","","","контакты emk24 -- @1.3 ",""
"broken","Sat Nov 26 03:37:44 GMT 2022","Sat Nov 26 03:38:18 GMT 2022","34385","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"broken","Sat Nov 26 03:41:33 GMT 2022","Sat Nov 26 03:42:11 GMT 2022","38264","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Sat Nov 26 03:14:29 GMT 2022","Sat Nov 26 03:14:39 GMT 2022","10262","","","","","","emkmet_ru секция 3",""
"passed","Sat Nov 26 03:15:22 GMT 2022","Sat Nov 26 03:15:50 GMT 2022","27315","","","","","","корзина emk24 -- @1.1 ",""
"passed","Sat Nov 26 03:18:06 GMT 2022","Sat Nov 26 03:18:30 GMT 2022","24640","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"broken","Sat Nov 26 03:38:57 GMT 2022","Sat Nov 26 03:39:32 GMT 2022","35550","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Sat Nov 26 03:18:30 GMT 2022","Sat Nov 26 03:18:50 GMT 2022","19734","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Sat Nov 26 03:13:33 GMT 2022","Sat Nov 26 03:13:46 GMT 2022","12874","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"broken","Sat Nov 26 03:42:11 GMT 2022","Sat Nov 26 03:42:41 GMT 2022","30161","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Sat Nov 26 03:16:19 GMT 2022","Sat Nov 26 03:16:57 GMT 2022","38245","","","","","","корзина emk24 -- @1.3 ",""
"passed","Sat Nov 26 03:14:39 GMT 2022","Sat Nov 26 03:14:50 GMT 2022","10101","","","","","","railws.com заказать звонок",""
"broken","Sat Nov 26 03:38:18 GMT 2022","Sat Nov 26 03:38:57 GMT 2022","38595","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Sat Nov 26 03:13:00 GMT 2022","Sat Nov 26 03:13:11 GMT 2022","10759","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Sat Nov 26 03:14:50 GMT 2022","Sat Nov 26 03:15:00 GMT 2022","10884","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Sat Nov 26 03:44:54 GMT 2022","Sat Nov 26 03:46:48 GMT 2022","114580","","","","","","emk24 -- @1.3 ",""
"passed","Sat Nov 26 03:39:32 GMT 2022","Sat Nov 26 03:39:45 GMT 2022","12672","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
