"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 10 04:26:06 GMT 2022","Thu Nov 10 04:26:17 GMT 2022","11563","","","","","","emkmet_ru секция 3",""
"passed","Thu Nov 10 04:59:32 GMT 2022","Thu Nov 10 05:15:09 GMT 2022","937006","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Thu Nov 10 05:20:32 GMT 2022","Thu Nov 10 05:22:21 GMT 2022","108723","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Thu Nov 10 04:41:13 GMT 2022","Thu Nov 10 04:48:59 GMT 2022","466105","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Thu Nov 10 05:33:16 GMT 2022","Thu Nov 10 05:35:10 GMT 2022","114245","","","","","","emk24 -- @1.4 ",""
"passed","Thu Nov 10 05:24:21 GMT 2022","Thu Nov 10 05:24:37 GMT 2022","15995","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Thu Nov 10 04:39:30 GMT 2022","Thu Nov 10 04:41:13 GMT 2022","102999","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Thu Nov 10 05:31:05 GMT 2022","Thu Nov 10 05:33:16 GMT 2022","130636","","","","","","emk24 -- @1.3 ",""
"passed","Thu Nov 10 04:37:48 GMT 2022","Thu Nov 10 04:39:30 GMT 2022","101873","","","","","","Заказать звонок emk24 -- @1.1 ",""
"broken","Thu Nov 10 05:26:56 GMT 2022","Thu Nov 10 05:27:34 GMT 2022","37504","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Thu Nov 10 04:25:01 GMT 2022","Thu Nov 10 04:25:15 GMT 2022","13817","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Thu Nov 10 04:55:46 GMT 2022","Thu Nov 10 04:57:44 GMT 2022","117768","","","","","","контакты emk24 -- @1.3 ",""
"passed","Thu Nov 10 05:24:37 GMT 2022","Thu Nov 10 05:26:22 GMT 2022","105273","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Thu Nov 10 04:22:55 GMT 2022","Thu Nov 10 04:24:37 GMT 2022","102528","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Thu Nov 10 04:50:44 GMT 2022","Thu Nov 10 04:50:58 GMT 2022","14538","","","","","","контакты emk24 -- @1.1 ",""
"passed","Thu Nov 10 04:35:43 GMT 2022","Thu Nov 10 04:36:16 GMT 2022","33602","","","","","","корзина emk24 -- @1.4 ",""
"broken","Thu Nov 10 04:26:17 GMT 2022","Thu Nov 10 04:26:42 GMT 2022","24975","","","","","","emkworld.com заказать звонок -- @1.1 ",""
"passed","Thu Nov 10 04:48:59 GMT 2022","Thu Nov 10 04:50:44 GMT 2022","104522","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Thu Nov 10 04:24:47 GMT 2022","Thu Nov 10 04:25:01 GMT 2022","13749","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Thu Nov 10 04:50:58 GMT 2022","Thu Nov 10 04:55:46 GMT 2022","287600","","","","","","контакты emk24 -- @1.2 ",""
"broken","Thu Nov 10 05:26:22 GMT 2022","Thu Nov 10 05:26:56 GMT 2022","34341","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Thu Nov 10 05:22:21 GMT 2022","Thu Nov 10 05:24:07 GMT 2022","105659","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Thu Nov 10 04:25:35 GMT 2022","Thu Nov 10 04:25:48 GMT 2022","13320","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Thu Nov 10 04:37:26 GMT 2022","Thu Nov 10 04:37:48 GMT 2022","22487","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"broken","Thu Nov 10 05:27:34 GMT 2022","Thu Nov 10 05:28:15 GMT 2022","41281","","","","","","Заказ сплава emk24 -- @1.3 ",""
"broken","Thu Nov 10 05:28:15 GMT 2022","Thu Nov 10 05:28:49 GMT 2022","33992","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Thu Nov 10 04:57:44 GMT 2022","Thu Nov 10 04:59:32 GMT 2022","108568","","","","","","контакты emk24 -- @1.4 ",""
"passed","Thu Nov 10 05:28:49 GMT 2022","Thu Nov 10 05:29:11 GMT 2022","22222","","","","","","emk24 -- @1.1 ",""
"passed","Thu Nov 10 04:35:00 GMT 2022","Thu Nov 10 04:35:43 GMT 2022","42854","","","","","","корзина emk24 -- @1.3 ",""
"passed","Thu Nov 10 05:15:09 GMT 2022","Thu Nov 10 05:18:29 GMT 2022","199517","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"passed","Thu Nov 10 04:30:45 GMT 2022","Thu Nov 10 04:32:28 GMT 2022","102669","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Thu Nov 10 05:29:11 GMT 2022","Thu Nov 10 05:31:05 GMT 2022","113844","","","","","","emk24 -- @1.2 ",""
"passed","Thu Nov 10 04:37:01 GMT 2022","Thu Nov 10 04:37:26 GMT 2022","24494","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
