"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 01 02:59:09 GMT 2023","Wed Feb 01 03:00:54 GMT 2023","104900","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Wed Feb 01 02:51:20 GMT 2023","Wed Feb 01 02:51:34 GMT 2023","13992","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Wed Feb 01 03:11:52 GMT 2023","Wed Feb 01 03:13:43 GMT 2023","110771","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Wed Feb 01 02:50:57 GMT 2023","Wed Feb 01 02:51:06 GMT 2023","9684","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Wed Feb 01 02:55:57 GMT 2023","Wed Feb 01 02:56:40 GMT 2023","43177","","","","","","корзина emk24 -- @1.3 ",""
"passed","Wed Feb 01 02:58:23 GMT 2023","Wed Feb 01 02:58:45 GMT 2023","22016","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Wed Feb 01 02:56:40 GMT 2023","Wed Feb 01 02:57:13 GMT 2023","32593","","","","","","корзина emk24 -- @1.4 ",""
"passed","Wed Feb 01 02:51:34 GMT 2023","Wed Feb 01 02:51:53 GMT 2023","19254","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Wed Feb 01 03:14:46 GMT 2023","Wed Feb 01 03:16:41 GMT 2023","115032","","","","","","emk24 -- @1.2 ",""
"passed","Wed Feb 01 02:53:57 GMT 2023","Wed Feb 01 02:54:09 GMT 2023","11851","","","","","","emkmet_ru секция 3",""
"passed","Wed Feb 01 02:54:21 GMT 2023","Wed Feb 01 02:54:33 GMT 2023","12110","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Wed Feb 01 03:16:41 GMT 2023","Wed Feb 01 03:18:38 GMT 2023","116273","","","","","","emk24 -- @1.3 ",""
"passed","Wed Feb 01 03:13:43 GMT 2023","Wed Feb 01 03:14:05 GMT 2023","21994","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Wed Feb 01 03:10:40 GMT 2023","Wed Feb 01 03:10:58 GMT 2023","17377","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
