"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 25 03:09:03 GMT 2023","Wed Jan 25 03:09:24 GMT 2023","20886","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Wed Jan 25 03:00:01 GMT 2023","Wed Jan 25 03:00:18 GMT 2023","16759","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Wed Jan 25 02:40:42 GMT 2023","Wed Jan 25 02:40:55 GMT 2023","12265","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Wed Jan 25 02:45:20 GMT 2023","Wed Jan 25 02:47:06 GMT 2023","105172","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Wed Jan 25 02:41:19 GMT 2023","Wed Jan 25 02:41:54 GMT 2023","34755","","","","","","корзина emk24 -- @1.1 ",""
"passed","Wed Jan 25 02:55:44 GMT 2023","Wed Jan 25 02:56:04 GMT 2023","20942","","","","","","контакты emk24 -- @1.2 ",""
"passed","Wed Jan 25 02:56:04 GMT 2023","Wed Jan 25 02:57:55 GMT 2023","110387","","","","","","контакты emk24 -- @1.3 ",""
"passed","Wed Jan 25 02:57:55 GMT 2023","Wed Jan 25 02:59:44 GMT 2023","109352","","","","","","контакты emk24 -- @1.4 ",""
"passed","Wed Jan 25 02:41:07 GMT 2023","Wed Jan 25 02:41:19 GMT 2023","12187","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Wed Jan 25 02:39:58 GMT 2023","Wed Jan 25 02:40:19 GMT 2023","20088","","","","","","emkmet_ru секция 2",""
"passed","Wed Jan 25 03:09:24 GMT 2023","Wed Jan 25 03:09:45 GMT 2023","20956","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Wed Jan 25 03:12:07 GMT 2023","Wed Jan 25 03:12:33 GMT 2023","26236","","","","","","emk24 -- @1.3 ",""
"passed","Wed Jan 25 02:44:58 GMT 2023","Wed Jan 25 02:45:20 GMT 2023","21958","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Wed Jan 25 02:35:31 GMT 2023","Wed Jan 25 02:38:46 GMT 2023","194316","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Wed Jan 25 02:38:56 GMT 2023","Wed Jan 25 02:39:10 GMT 2023","14083","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
