"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 26 03:01:27 GMT 2022","Mon Dec 26 03:01:45 GMT 2022","17788","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Mon Dec 26 03:00:56 GMT 2022","Mon Dec 26 03:01:11 GMT 2022","14459","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Mon Dec 26 02:33:00 GMT 2022","Mon Dec 26 02:33:17 GMT 2022","17265","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Mon Dec 26 03:02:22 GMT 2022","Mon Dec 26 03:02:45 GMT 2022","22417","","","","","","emk24 -- @1.1 ",""
"passed","Mon Dec 26 03:00:42 GMT 2022","Mon Dec 26 03:00:56 GMT 2022","13994","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Mon Dec 26 03:00:27 GMT 2022","Mon Dec 26 03:00:42 GMT 2022","14743","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Mon Dec 26 03:06:09 GMT 2022","Mon Dec 26 03:08:03 GMT 2022","114464","","","","","","emk24 -- @1.3 ",""
"passed","Mon Dec 26 02:47:11 GMT 2022","Mon Dec 26 02:48:00 GMT 2022","49405","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Mon Dec 26 03:00:14 GMT 2022","Mon Dec 26 03:00:27 GMT 2022","13772","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Mon Dec 26 02:46:44 GMT 2022","Mon Dec 26 02:47:11 GMT 2022","27426","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Mon Dec 26 02:33:17 GMT 2022","Mon Dec 26 02:40:57 GMT 2022","459981","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Mon Dec 26 02:58:27 GMT 2022","Mon Dec 26 03:00:14 GMT 2022","106258","","","","","","контакты emk24 -- @1.4 ",""
"passed","Mon Dec 26 02:41:52 GMT 2022","Mon Dec 26 02:42:08 GMT 2022","16546","","","","","","emkmet_ru секция 2",""
"passed","Mon Dec 26 02:44:21 GMT 2022","Mon Dec 26 02:44:33 GMT 2022","11375","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Mon Dec 26 02:54:38 GMT 2022","Mon Dec 26 02:54:53 GMT 2022","15511","","","","","","контакты emk24 -- @1.1 ",""
"passed","Mon Dec 26 02:44:33 GMT 2022","Mon Dec 26 02:45:01 GMT 2022","28032","","","","","","корзина emk24 -- @1.1 ",""
"passed","Mon Dec 26 03:01:11 GMT 2022","Mon Dec 26 03:01:27 GMT 2022","16412","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Mon Dec 26 03:02:45 GMT 2022","Mon Dec 26 03:06:09 GMT 2022","203898","","","","","","emk24 -- @1.2 ",""
"passed","Mon Dec 26 02:49:29 GMT 2022","Mon Dec 26 02:51:11 GMT 2022","101731","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Mon Dec 26 02:49:17 GMT 2022","Mon Dec 26 02:49:29 GMT 2022","12167","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Mon Dec 26 02:41:11 GMT 2022","Mon Dec 26 02:41:23 GMT 2022","12897","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Mon Dec 26 02:48:00 GMT 2022","Mon Dec 26 02:48:54 GMT 2022","53279","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Mon Dec 26 02:52:55 GMT 2022","Mon Dec 26 02:54:38 GMT 2022","103396","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Mon Dec 26 02:43:59 GMT 2022","Mon Dec 26 02:44:10 GMT 2022","10955","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Mon Dec 26 02:45:01 GMT 2022","Mon Dec 26 02:45:34 GMT 2022","33152","","","","","","корзина emk24 -- @1.2 ",""
