"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 24 10:21:09 GMT 2022","Thu Nov 24 10:22:59 GMT 2022","109658","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Thu Nov 24 10:18:45 GMT 2022","Thu Nov 24 10:18:56 GMT 2022","11028","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Thu Nov 24 10:28:46 GMT 2022","Thu Nov 24 10:30:27 GMT 2022","101741","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Thu Nov 24 10:19:08 GMT 2022","Thu Nov 24 10:19:33 GMT 2022","25629","","","","","","корзина emk24 -- @1.1 ",""
"passed","Thu Nov 24 10:37:40 GMT 2022","Thu Nov 24 10:39:25 GMT 2022","105764","","","","","","контакты emk24 -- @1.4 ",""
"passed","Thu Nov 24 10:19:33 GMT 2022","Thu Nov 24 10:20:01 GMT 2022","28265","","","","","","корзина emk24 -- @1.2 ",""
"passed","Thu Nov 24 10:06:22 GMT 2022","Thu Nov 24 10:11:05 GMT 2022","282860","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Thu Nov 24 10:55:36 GMT 2022","Thu Nov 24 10:57:28 GMT 2022","111755","","","","","","emk24 -- @1.4 ",""
"passed","Thu Nov 24 10:05:29 GMT 2022","Thu Nov 24 10:05:38 GMT 2022","9314","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Thu Nov 24 10:16:54 GMT 2022","Thu Nov 24 10:17:04 GMT 2022","10129","","","","","","railws.com заказать звонок",""
"broken","Thu Nov 24 10:16:03 GMT 2022","Thu Nov 24 10:16:28 GMT 2022","25291","","","","","","emkworld.com заказать звонок -- @1.1 ",""
"passed","Thu Nov 24 10:06:04 GMT 2022","Thu Nov 24 10:06:22 GMT 2022","17568","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Thu Nov 24 10:34:07 GMT 2022","Thu Nov 24 10:35:53 GMT 2022","106085","","","","","","контакты emk24 -- @1.2 ",""
"passed","Thu Nov 24 10:45:28 GMT 2022","Thu Nov 24 10:48:42 GMT 2022","194466","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Thu Nov 24 10:51:49 GMT 2022","Thu Nov 24 10:53:41 GMT 2022","112028","","","","","","emk24 -- @1.2 ",""
"passed","Thu Nov 24 10:24:51 GMT 2022","Thu Nov 24 10:26:43 GMT 2022","112507","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Thu Nov 24 10:53:41 GMT 2022","Thu Nov 24 10:55:36 GMT 2022","115049","","","","","","emk24 -- @1.3 ",""
"passed","Thu Nov 24 10:20:40 GMT 2022","Thu Nov 24 10:21:09 GMT 2022","29008","","","","","","корзина emk24 -- @1.4 ",""
"broken","Thu Nov 24 10:48:42 GMT 2022","Thu Nov 24 10:49:44 GMT 2022","61185","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Thu Nov 24 10:11:05 GMT 2022","Thu Nov 24 10:12:51 GMT 2022","106894","","","","","","emkmet_ru секция 2",""
"passed","Thu Nov 24 10:43:29 GMT 2022","Thu Nov 24 10:43:42 GMT 2022","13488","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Thu Nov 24 10:22:59 GMT 2022","Thu Nov 24 10:24:51 GMT 2022","111594","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Thu Nov 24 10:26:43 GMT 2022","Thu Nov 24 10:27:03 GMT 2022","20180","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Thu Nov 24 10:32:11 GMT 2022","Thu Nov 24 10:33:53 GMT 2022","101737","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Thu Nov 24 10:18:56 GMT 2022","Thu Nov 24 10:19:08 GMT 2022","11106","","","","","","railws.com оставить заявку -- @1.3 ",""
"broken","Thu Nov 24 10:39:57 GMT 2022","Thu Nov 24 10:40:34 GMT 2022","37569","","","","","","Скачать стандарт emk24 -- @1.2 ",""
"broken","Thu Nov 24 10:49:44 GMT 2022","Thu Nov 24 10:50:17 GMT 2022","33812","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Thu Nov 24 10:43:42 GMT 2022","Thu Nov 24 10:45:28 GMT 2022","105625","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Thu Nov 24 10:12:51 GMT 2022","Thu Nov 24 10:16:03 GMT 2022","191278","","","","","","emkmet_ru секция 3",""
"passed","Thu Nov 24 10:27:03 GMT 2022","Thu Nov 24 10:28:46 GMT 2022","102168","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Thu Nov 24 10:35:53 GMT 2022","Thu Nov 24 10:37:40 GMT 2022","106661","","","","","","контакты emk24 -- @1.3 ",""
"passed","Thu Nov 24 10:17:04 GMT 2022","Thu Nov 24 10:18:45 GMT 2022","100939","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Thu Nov 24 10:33:53 GMT 2022","Thu Nov 24 10:34:07 GMT 2022","14215","","","","","","контакты emk24 -- @1.1 ",""
"broken","Thu Nov 24 10:50:17 GMT 2022","Thu Nov 24 10:50:57 GMT 2022","39418","","","","","","Заказ сплава emk24 -- @1.3 ",""
"broken","Thu Nov 24 10:50:57 GMT 2022","Thu Nov 24 10:51:28 GMT 2022","31494","","","","","","Заказ сплава emk24 -- @1.4 ",""
"broken","Thu Nov 24 10:16:28 GMT 2022","Thu Nov 24 10:16:54 GMT 2022","26282","","","","","","emkworld.com оставить заявку -- @1.1 ",""
"passed","Thu Nov 24 10:51:28 GMT 2022","Thu Nov 24 10:51:49 GMT 2022","20723","","","","","","emk24 -- @1.1 ",""
"passed","Thu Nov 24 10:05:51 GMT 2022","Thu Nov 24 10:06:04 GMT 2022","12913","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Thu Nov 24 10:41:46 GMT 2022","Thu Nov 24 10:43:29 GMT 2022","103258","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"broken","Thu Nov 24 10:41:12 GMT 2022","Thu Nov 24 10:41:46 GMT 2022","33308","","","","","","Скачать стандарт emk24 -- @1.4 ",""
"passed","Thu Nov 24 10:30:27 GMT 2022","Thu Nov 24 10:32:11 GMT 2022","103594","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Thu Nov 24 10:20:01 GMT 2022","Thu Nov 24 10:20:40 GMT 2022","38920","","","","","","корзина emk24 -- @1.3 ",""
"passed","Thu Nov 24 10:03:35 GMT 2022","Thu Nov 24 10:05:29 GMT 2022","114100","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"broken","Thu Nov 24 10:40:34 GMT 2022","Thu Nov 24 10:41:12 GMT 2022","38207","","","","","","Скачать стандарт emk24 -- @1.3 ",""
"passed","Thu Nov 24 10:05:38 GMT 2022","Thu Nov 24 10:05:51 GMT 2022","12852","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"broken","Thu Nov 24 10:39:25 GMT 2022","Thu Nov 24 10:39:57 GMT 2022","31204","","","","","","Скачать стандарт emk24 -- @1.1 ",""
