"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 25 03:41:22 GMT 2022","Fri Nov 25 03:41:35 GMT 2022","12606","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Fri Nov 25 03:41:57 GMT 2022","Fri Nov 25 03:42:10 GMT 2022","13248","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Fri Nov 25 03:50:12 GMT 2022","Fri Nov 25 03:50:33 GMT 2022","21141","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Fri Nov 25 03:46:54 GMT 2022","Fri Nov 25 03:47:22 GMT 2022","27768","","","","","","корзина emk24 -- @1.1 ",""
"passed","Fri Nov 25 03:48:33 GMT 2022","Fri Nov 25 03:49:06 GMT 2022","32584","","","","","","корзина emk24 -- @1.4 ",""
"passed","Fri Nov 25 04:06:02 GMT 2022","Fri Nov 25 04:06:18 GMT 2022","16064","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"broken","Fri Nov 25 04:11:57 GMT 2022","Fri Nov 25 04:12:30 GMT 2022","32936","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Fri Nov 25 03:52:27 GMT 2022","Fri Nov 25 03:54:11 GMT 2022","103470","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Fri Nov 25 03:49:06 GMT 2022","Fri Nov 25 03:49:26 GMT 2022","20915","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Fri Nov 25 03:47:22 GMT 2022","Fri Nov 25 03:47:52 GMT 2022","30701","","","","","","корзина emk24 -- @1.2 ",""
"passed","Fri Nov 25 03:44:39 GMT 2022","Fri Nov 25 03:44:50 GMT 2022","10281","","","","","","railws.com заказать звонок",""
"passed","Fri Nov 25 03:57:55 GMT 2022","Fri Nov 25 03:59:44 GMT 2022","108649","","","","","","контакты emk24 -- @1.3 ",""
"passed","Fri Nov 25 03:54:11 GMT 2022","Fri Nov 25 03:55:54 GMT 2022","103064","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Fri Nov 25 03:55:54 GMT 2022","Fri Nov 25 03:56:08 GMT 2022","14221","","","","","","контакты emk24 -- @1.1 ",""
"broken","Fri Nov 25 04:01:32 GMT 2022","Fri Nov 25 04:02:05 GMT 2022","33607","","","","","","Скачать стандарт emk24 -- @1.1 ",""
"passed","Fri Nov 25 03:41:44 GMT 2022","Fri Nov 25 03:41:57 GMT 2022","13235","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Fri Nov 25 03:42:10 GMT 2022","Fri Nov 25 03:43:59 GMT 2022","108096","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Fri Nov 25 04:06:18 GMT 2022","Fri Nov 25 04:09:33 GMT 2022","195311","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Fri Nov 25 03:50:44 GMT 2022","Fri Nov 25 03:52:27 GMT 2022","103317","","","","","","Заказать звонок emk24 -- @1.2 ",""
