"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 02 03:20:44 GMT 2023","Thu Feb 02 03:21:05 GMT 2023","20974","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Thu Feb 02 03:20:27 GMT 2023","Thu Feb 02 03:20:44 GMT 2023","17433","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Thu Feb 02 03:22:10 GMT 2023","Thu Feb 02 03:22:30 GMT 2023","19555","","","","","","Заказ сплава emk24 -- @1.4 ",""
"broken","Thu Feb 02 02:52:12 GMT 2023","Thu Feb 02 02:52:37 GMT 2023","24828","","","","","","корзина emk24 -- @1.1 ",""
"broken","Thu Feb 02 02:54:32 GMT 2023","Thu Feb 02 02:54:55 GMT 2023","23656","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
"passed","Thu Feb 02 02:52:37 GMT 2023","Thu Feb 02 02:53:13 GMT 2023","35569","","","","","","корзина emk24 -- @1.2 ",""
"broken","Thu Feb 02 03:21:05 GMT 2023","Thu Feb 02 03:21:29 GMT 2023","23641","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Thu Feb 02 02:51:59 GMT 2023","Thu Feb 02 02:52:12 GMT 2023","12875","","","","","","railws.com оставить заявку -- @1.3 ",""
"broken","Thu Feb 02 03:22:30 GMT 2023","Thu Feb 02 03:22:53 GMT 2023","23115","","","","","","emk24 -- @1.1 ",""
"passed","Thu Feb 02 02:41:14 GMT 2023","Thu Feb 02 02:44:35 GMT 2023","200739","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Thu Feb 02 03:14:17 GMT 2023","Thu Feb 02 03:16:07 GMT 2023","109711","","","","","","контакты emk24 -- @1.2 ",""
"passed","Thu Feb 02 03:16:07 GMT 2023","Thu Feb 02 03:17:55 GMT 2023","108189","","","","","","контакты emk24 -- @1.3 ",""
"passed","Thu Feb 02 03:21:49 GMT 2023","Thu Feb 02 03:22:10 GMT 2023","20920","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Thu Feb 02 03:21:29 GMT 2023","Thu Feb 02 03:21:49 GMT 2023","20630","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Thu Feb 02 02:53:13 GMT 2023","Thu Feb 02 02:53:57 GMT 2023","44166","","","","","","корзина emk24 -- @1.3 ",""
"passed","Thu Feb 02 03:24:48 GMT 2023","Thu Feb 02 03:26:44 GMT 2023","116521","","","","","","emk24 -- @1.3 ",""
"broken","Thu Feb 02 03:19:45 GMT 2023","Thu Feb 02 03:20:09 GMT 2023","24778","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Thu Feb 02 02:58:03 GMT 2023","Thu Feb 02 02:59:48 GMT 2023","105347","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Thu Feb 02 02:50:17 GMT 2023","Thu Feb 02 02:51:59 GMT 2023","102584","","","","","","railws.com оставить заявку -- @1.2 ",""
"broken","Thu Feb 02 02:57:38 GMT 2023","Thu Feb 02 02:58:03 GMT 2023","24133","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Thu Feb 02 03:20:09 GMT 2023","Thu Feb 02 03:20:27 GMT 2023","17221","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Thu Feb 02 03:26:44 GMT 2023","Thu Feb 02 03:28:40 GMT 2023","115654","","","","","","emk24 -- @1.4 ",""
"passed","Thu Feb 02 02:44:35 GMT 2023","Thu Feb 02 02:49:21 GMT 2023","285782","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Thu Feb 02 02:40:36 GMT 2023","Thu Feb 02 02:40:46 GMT 2023","9964","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Thu Feb 02 02:49:53 GMT 2023","Thu Feb 02 02:50:04 GMT 2023","11727","","","","","","railws.com заказать звонок",""
"passed","Thu Feb 02 02:50:04 GMT 2023","Thu Feb 02 02:50:17 GMT 2023","12225","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Thu Feb 02 03:12:07 GMT 2023","Thu Feb 02 03:13:52 GMT 2023","105230","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Thu Feb 02 02:41:00 GMT 2023","Thu Feb 02 02:41:14 GMT 2023","14243","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Thu Feb 02 02:40:46 GMT 2023","Thu Feb 02 02:41:00 GMT 2023","14323","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"broken","Thu Feb 02 03:13:52 GMT 2023","Thu Feb 02 03:14:17 GMT 2023","24948","","","","","","контакты emk24 -- @1.1 ",""
"passed","Thu Feb 02 03:17:55 GMT 2023","Thu Feb 02 03:19:45 GMT 2023","109365","","","","","","контакты emk24 -- @1.4 ",""
"passed","Thu Feb 02 02:55:20 GMT 2023","Thu Feb 02 02:55:45 GMT 2023","25116","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Thu Feb 02 02:49:40 GMT 2023","Thu Feb 02 02:49:53 GMT 2023","12605","","","","","","emkmet_ru секция 3",""
"passed","Thu Feb 02 02:53:57 GMT 2023","Thu Feb 02 02:54:32 GMT 2023","34973","","","","","","корзина emk24 -- @1.4 ",""
"passed","Thu Feb 02 02:54:55 GMT 2023","Thu Feb 02 02:55:20 GMT 2023","24503","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Thu Feb 02 02:55:45 GMT 2023","Thu Feb 02 02:57:38 GMT 2023","113391","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Thu Feb 02 02:40:20 GMT 2023","Thu Feb 02 02:40:36 GMT 2023","15622","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Thu Feb 02 02:59:48 GMT 2023","Thu Feb 02 03:12:07 GMT 2023","739237","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Thu Feb 02 03:22:53 GMT 2023","Thu Feb 02 03:24:48 GMT 2023","114918","","","","","","emk24 -- @1.2 ",""
"passed","Thu Feb 02 02:49:21 GMT 2023","Thu Feb 02 02:49:40 GMT 2023","19406","","","","","","emkmet_ru секция 2",""
