"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Dec 01 15:40:31 GMT 2022","Thu Dec 01 15:41:36 GMT 2022","65643","","","","","","emk24 -- @1.1 ",""
"broken","Thu Dec 01 14:56:02 GMT 2022","Thu Dec 01 14:57:13 GMT 2022","70804","","","","","","emkmet_ru секция 2",""
"broken","Thu Dec 01 15:33:40 GMT 2022","Thu Dec 01 15:35:05 GMT 2022","84613","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Thu Dec 01 14:54:13 GMT 2022","Thu Dec 01 14:56:02 GMT 2022","109257","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"broken","Thu Dec 01 15:07:57 GMT 2022","Thu Dec 01 15:08:14 GMT 2022","16847","","","","","","корзина emk24 -- @1.1 ",""
"broken","Thu Dec 01 15:38:33 GMT 2022","Thu Dec 01 15:40:10 GMT 2022","96938","","","","","","Заказ сплава emk24 -- @1.3 ",""
"broken","Thu Dec 01 15:41:36 GMT 2022","Thu Dec 01 15:42:37 GMT 2022","60887","","","","","","emk24 -- @1.2 ",""
"passed","Thu Dec 01 15:40:10 GMT 2022","Thu Dec 01 15:40:31 GMT 2022","21026","","","","","","Заказ сплава emk24 -- @1.4 ",""
"broken","Thu Dec 01 14:52:33 GMT 2022","Thu Dec 01 14:54:13 GMT 2022","99815","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Thu Dec 01 14:50:48 GMT 2022","Thu Dec 01 14:52:33 GMT 2022","104584","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Thu Dec 01 15:04:17 GMT 2022","Thu Dec 01 15:04:31 GMT 2022","13664","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Thu Dec 01 15:21:35 GMT 2022","Thu Dec 01 15:23:50 GMT 2022","134942","","","","","","Заказать звонок emk24 -- @1.4 ",""
"broken","Thu Dec 01 15:33:06 GMT 2022","Thu Dec 01 15:33:23 GMT 2022","17007","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Thu Dec 01 14:48:34 GMT 2022","Thu Dec 01 14:50:22 GMT 2022","108415","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"broken","Thu Dec 01 15:33:23 GMT 2022","Thu Dec 01 15:33:40 GMT 2022","17864","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Thu Dec 01 15:27:25 GMT 2022","Thu Dec 01 15:30:18 GMT 2022","173046","","","","","","контакты emk24 -- @1.3 ",""
"broken","Thu Dec 01 15:37:31 GMT 2022","Thu Dec 01 15:38:33 GMT 2022","61810","","","","","","Заказ сплава emk24 -- @1.2 ",""
"broken","Thu Dec 01 15:09:38 GMT 2022","Thu Dec 01 15:12:03 GMT 2022","144480","","","","","","корзина emk24 -- @1.3 ",""
"broken","Thu Dec 01 15:36:26 GMT 2022","Thu Dec 01 15:37:31 GMT 2022","64472","","","","","","Заказ сплава emk24 -- @1.1 ",""
"broken","Thu Dec 01 15:14:35 GMT 2022","Thu Dec 01 15:15:59 GMT 2022","84175","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Thu Dec 01 15:19:16 GMT 2022","Thu Dec 01 15:21:35 GMT 2022","139375","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Thu Dec 01 14:57:50 GMT 2022","Thu Dec 01 15:04:17 GMT 2022","387411","","","","","","railws.com заказать звонок",""
"passed","Thu Dec 01 15:23:50 GMT 2022","Thu Dec 01 15:25:35 GMT 2022","104385","","","","","","контакты emk24 -- @1.1 ",""
"passed","Thu Dec 01 15:25:35 GMT 2022","Thu Dec 01 15:27:25 GMT 2022","110129","","","","","","контакты emk24 -- @1.2 ",""
"broken","Thu Dec 01 15:14:14 GMT 2022","Thu Dec 01 15:14:35 GMT 2022","21175","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"broken","Thu Dec 01 15:42:37 GMT 2022","Thu Dec 01 15:45:23 GMT 2022","165932","","","","","","emk24 -- @1.3 ",""
"passed","Thu Dec 01 15:45:23 GMT 2022","Thu Dec 01 15:48:18 GMT 2022","175330","","","","","","emk24 -- @1.4 ",""
"passed","Thu Dec 01 15:30:18 GMT 2022","Thu Dec 01 15:33:06 GMT 2022","167555","","","","","","контакты emk24 -- @1.4 ",""
"broken","Thu Dec 01 15:08:14 GMT 2022","Thu Dec 01 15:09:38 GMT 2022","84485","","","","","","корзина emk24 -- @1.2 ",""
"passed","Thu Dec 01 15:04:31 GMT 2022","Thu Dec 01 15:04:43 GMT 2022","12411","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Thu Dec 01 15:17:32 GMT 2022","Thu Dec 01 15:19:16 GMT 2022","104350","","","","","","Заказать звонок emk24 -- @1.2 ",""
