"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 06 02:58:48 GMT 2022","Tue Dec 06 02:59:00 GMT 2022","12293","","","","","","a1-valves.com заказать звонок -- @1.1 ",""
"passed","Tue Dec 06 03:05:33 GMT 2022","Tue Dec 06 03:05:44 GMT 2022","10922","","","","","","railws.com оставить заявку -- @1.3 ",""
"passed","Tue Dec 06 03:34:21 GMT 2022","Tue Dec 06 03:34:35 GMT 2022","13886","","","","","","Заказать в 1 клик emk24 -- @1.4 ",""
"passed","Tue Dec 06 03:28:06 GMT 2022","Tue Dec 06 03:28:20 GMT 2022","13538","","","","","","контакты emk24 -- @1.1 ",""
"passed","Tue Dec 06 03:05:11 GMT 2022","Tue Dec 06 03:05:23 GMT 2022","11317","","","","","","railws.com оставить заявку -- @1.1 ",""
"passed","Tue Dec 06 03:01:50 GMT 2022","Tue Dec 06 03:03:31 GMT 2022","100736","","","","","","emkmet_ru секция 3",""
"passed","Tue Dec 06 03:35:21 GMT 2022","Tue Dec 06 03:35:37 GMT 2022","16335","","","","","","Заказ сплава emk24 -- @1.4 ",""
"passed","Tue Dec 06 03:31:54 GMT 2022","Tue Dec 06 03:33:41 GMT 2022","106470","","","","","","контакты emk24 -- @1.4 ",""
"passed","Tue Dec 06 03:37:28 GMT 2022","Tue Dec 06 03:39:20 GMT 2022","111870","","","","","","emk24 -- @1.2 ",""
"passed","Tue Dec 06 03:05:23 GMT 2022","Tue Dec 06 03:05:33 GMT 2022","10896","","","","","","railws.com оставить заявку -- @1.2 ",""
"passed","Tue Dec 06 03:06:10 GMT 2022","Tue Dec 06 03:06:39 GMT 2022","29097","","","","","","корзина emk24 -- @1.2 ",""
"passed","Tue Dec 06 03:12:39 GMT 2022","Tue Dec 06 03:19:01 GMT 2022","381977","","","","","","Купить в 1 клик emk24 -- @1.2 ",""
"passed","Tue Dec 06 03:34:49 GMT 2022","Tue Dec 06 03:35:04 GMT 2022","15050","","","","","","Заказ сплава emk24 -- @1.2 ",""
"passed","Tue Dec 06 03:00:03 GMT 2022","Tue Dec 06 03:01:50 GMT 2022","106945","","","","","","emkmet_ru секция 2",""
"passed","Tue Dec 06 02:59:51 GMT 2022","Tue Dec 06 03:00:03 GMT 2022","11842","","","","","","emkmet_ru секция 1 и 4 -- @1.2 ",""
"passed","Tue Dec 06 02:59:00 GMT 2022","Tue Dec 06 02:59:09 GMT 2022","8813","","","","","","a1-valves.com заказать звонок -- @1.2 ",""
"passed","Tue Dec 06 02:59:22 GMT 2022","Tue Dec 06 02:59:35 GMT 2022","12877","","","","","","a1-valves.com оставить заявку -- @1.2 ",""
"passed","Tue Dec 06 03:34:07 GMT 2022","Tue Dec 06 03:34:21 GMT 2022","14109","","","","","","Заказать в 1 клик emk24 -- @1.3 ",""
"passed","Tue Dec 06 03:41:14 GMT 2022","Tue Dec 06 03:44:38 GMT 2022","203652","","","","","","emk24 -- @1.4 ",""
"passed","Tue Dec 06 03:39:20 GMT 2022","Tue Dec 06 03:41:14 GMT 2022","114192","","","","","","emk24 -- @1.3 ",""
"passed","Tue Dec 06 02:59:35 GMT 2022","Tue Dec 06 02:59:51 GMT 2022","16083","","","","","","emkmet_ru секция 1 и 4 -- @1.1 ",""
"passed","Tue Dec 06 03:20:54 GMT 2022","Tue Dec 06 03:22:44 GMT 2022","110374","","","","","","Купить в 1 клик emk24 -- @1.4 ",""
"passed","Tue Dec 06 03:03:31 GMT 2022","Tue Dec 06 03:05:11 GMT 2022","100675","","","","","","railws.com заказать звонок",""
"passed","Tue Dec 06 03:33:41 GMT 2022","Tue Dec 06 03:33:54 GMT 2022","13003","","","","","","Заказать в 1 клик emk24 -- @1.1 ",""
"passed","Tue Dec 06 03:22:56 GMT 2022","Tue Dec 06 03:24:38 GMT 2022","102315","","","","","","Заказать звонок emk24 -- @1.2 ",""
"passed","Tue Dec 06 03:19:01 GMT 2022","Tue Dec 06 03:20:54 GMT 2022","112968","","","","","","Купить в 1 клик emk24 -- @1.3 ",""
"passed","Tue Dec 06 03:30:05 GMT 2022","Tue Dec 06 03:31:54 GMT 2022","108820","","","","","","контакты emk24 -- @1.3 ",""
"passed","Tue Dec 06 03:22:44 GMT 2022","Tue Dec 06 03:22:56 GMT 2022","11547","","","","","","Заказать звонок emk24 -- @1.1 ",""
"passed","Tue Dec 06 03:33:54 GMT 2022","Tue Dec 06 03:34:07 GMT 2022","13488","","","","","","Заказать в 1 клик emk24 -- @1.2 ",""
"passed","Tue Dec 06 03:05:44 GMT 2022","Tue Dec 06 03:06:10 GMT 2022","25806","","","","","","корзина emk24 -- @1.1 ",""
"passed","Tue Dec 06 02:59:09 GMT 2022","Tue Dec 06 02:59:22 GMT 2022","12871","","","","","","a1-valves.com оставить заявку -- @1.1 ",""
"passed","Tue Dec 06 03:24:38 GMT 2022","Tue Dec 06 03:26:24 GMT 2022","106238","","","","","","Заказать звонок emk24 -- @1.3 ",""
"passed","Tue Dec 06 03:06:39 GMT 2022","Tue Dec 06 03:07:19 GMT 2022","39393","","","","","","корзина emk24 -- @1.3 ",""
"passed","Tue Dec 06 03:35:37 GMT 2022","Tue Dec 06 03:37:28 GMT 2022","110925","","","","","","emk24 -- @1.1 ",""
"passed","Tue Dec 06 03:34:35 GMT 2022","Tue Dec 06 03:34:49 GMT 2022","13382","","","","","","Заказ сплава emk24 -- @1.1 ",""
"passed","Tue Dec 06 03:35:04 GMT 2022","Tue Dec 06 03:35:21 GMT 2022","16958","","","","","","Заказ сплава emk24 -- @1.3 ",""
"passed","Tue Dec 06 03:28:20 GMT 2022","Tue Dec 06 03:30:05 GMT 2022","105493","","","","","","контакты emk24 -- @1.2 ",""
"passed","Tue Dec 06 03:26:24 GMT 2022","Tue Dec 06 03:28:06 GMT 2022","102352","","","","","","Заказать звонок emk24 -- @1.4 ",""
"passed","Tue Dec 06 03:07:19 GMT 2022","Tue Dec 06 03:07:49 GMT 2022","29957","","","","","","корзина emk24 -- @1.4 ",""
"passed","Tue Dec 06 03:07:49 GMT 2022","Tue Dec 06 03:12:39 GMT 2022","290005","","","","","","Купить в 1 клик emk24 -- @1.1 ",""
